"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Improving Prospective Healthcare Outcomes by Leveraging Open Data and Explainable AI","https://pure.ulster.ac.uk/en/publications/improving-prospective-healthcare-outcomes-by-leveraging-open-data","Alam, G.; McChesney, I.; Nicholl, P.; Rafferty, J.","10 Oct 2023","The use of Artificial Intelligence (AI) in healthcare can improve diagnosis and clinical workflows, advancing standards and improving outcomes. AI for healthcare raises significant ethical and legal challenges. AI model development and deployment require transparency and interpretability. Transparency is the capacity to comprehend how an AI model makes recommendations, whereas interpretability is the ability to understand why. One such issue is the lack of transparency and interpretability of AI models, which might lead to a lack of trust in its decisions. Explainable AI (XAI) is an emerging research field that tries to solve this problem by creating AI models that can explain their recommendations. AI models need enough data to be accurate and reliable, thus they must be trained on various and extensive data sets. Open data and data sets (ODDS) can aid AI model development and training. Medical images, lab reports, and patient data are used to train algorithms to identify trends and make predictions in healthcare. Open data can help XAI in healthcare to enable AI models to be transparent, accountable, and interpretable. Open data makes possible AI model validation and replication. This is especially crucial in healthcare, where AI model flaws or biases can have serious implications. This paper discusses the use of ODDS and XAI to improve healthcare. ODDS's capability to promote trust and openness and best practices for using XAI in healthcare are also explored. The benefits and challenges of employing XAI and ODDS in their current forms are also discussed.","AI","Ulster University"
"A virtual companion for older adults using the Rasa Conversational AI framework","https://pure.ulster.ac.uk/en/publications/a-virtual-companion-for-older-adults-using-the-rasa-conversationa","Varghese Marokkie, S.; McTear, M.; Bi, Y.","22 Nov 2022","With life expectancy growing rapidly over the past century, there is a need to find new ways to support active and healthy ageing and address those factors that can affect the well-being and emotional state of older adults. Various digital solutions have been proposed, including the use of a virtual coach (or chatbot) that can use technologies from Conversational AI to provide companionship and support where tradi- tional resources have become scare and costly. This paper describes how some use cases that were identified in a large, ongoing joint European and Japanese research and development project can be implemented us- ing the Rasa Conversational AI framework. The focus of the paper is mainly on the development process showing how Rasa can be used ef- fectively to provide conversational support across a number of relevant use cases and how to test and validate the implementations. The paper concludes with a brief usability study and suggestions for future work.","AI","Ulster University"
"Proceedings of the 2005 IJCAI Workshop on AI and Autonomic Communications","https://pure.ulster.ac.uk/en/publications/proceedings-of-the-2005-ijcai-workshop-on-ai-and-autonomic-commun-3","Sterritt, R. (ed.); Dobson, S. (ed.); Smirnov, M. (ed.)","Jul 2005","None","AI","Ulster University"
"A critical review of AI in accounting education: Threat and opportunity","https://pure.ulster.ac.uk/en/publications/a-critical-review-of-ai-in-accounting-education-threat-and-opport","Ballantine, J. A.; Boyce, G.; Stoner, G.","18 Jan 2024","In this essay, we contribute to the limited literature that has critically examined the potential implications of generative AI on the accounting academy and accounting education (AE).  We argue that the recent accelerated growth of AI, especially large language models (LLMs) such as ChatGPT, raises significant issues and challenges that the accounting academy needs to urgently address to survive in the long term.  Developments in AI have, we suggest, created a ‘change-inducing crisis’, presenting a unique opportunity for accounting academics to address the uncritical and problematic functionalist view of the discipline and the technical reductionism of accounting.  Our arguments represent a call for action to embrace AI in learning and teaching practices in a way that brings about a renewed focus on the human dimension of accounting, incorporating broader social and critical perspectives, thereby addressing longstanding calls for change in AE to move beyond the technical, managerial, and financial focus (core of the AE curriculum) that has dominated the discipline for many decades.  Accounting academics have a fundamental role to play in recognising the nature of the threats and the associated challenge of AI and to seize the opportunities available in ways that bring both critique and being critical to the fore.  However, to bring about the sort of change we argue for in this essay, the accounting academy has to lead to ‘take education back from the market’ and provide the impetus that can make accounting education more relevant to our students and the needs of contemporary society.  ","AI","Ulster University"
"AIDETECT - AI-based Integratable Detection for Beyond 5G Networks","https://pure.ulster.ac.uk/en/publications/aidetect-ai-based-integratable-detection-for-beyond-5g-networks","Daha, M. Y.; Rafferty, J.; Ashraf, M. I.; Hadi, M. U.","22 Sept 2023","The integration of Artificial Intelligence (AI) technologies has revolutionized wireless communication in Multiple Input Multiple Output (MIMO) systems. However, signal detection remains a challenging task, and traditional algorithms have shown limited success in Massive MIMO communication systems. To address this, a lightweight AI-based integratable detection scheme called AIDETECT has been proposed in this paper. The AIDETECT model is trained and optimized to achieve superior performance in realistic MIMO and Massive MIMO use case scenarios, and extensive simulations have been conducted to evaluate its effectiveness of AIDETECT. The results of this evaluation demonstrate that the proposed AIDETECT scheme outperforms conventional detectors in terms of Symbol Error Rate (SER) for a certain range of SNR. Additionally, this study provides a detailed analysis of the optimal number of deep neural network hidden size layers for different SNR ranges, providing valuable insight into optimizing the performance of lightweight AI models for MIMO and Massive MIMO systems. This paper underscores the potential of deep learning techniques in addressing signal detection challenges and informs future research in this field.","AI","Ulster University"
"Applying AI Planning to Semantic Web Services for Workflow Generation","https://pure.ulster.ac.uk/en/publications/applying-ai-planning-to-semantic-web-services-for-workflow-genera-3","Chen, L.; Yang, X.","Nov 2005","Semantic Web Services (SWS) intend to enhance interoperability and encapsulate domain knowledge via semantic descriptions. This paper claims that service composition in a service-oriented computing paradigm is an AI planning problem. We present the Event Calculus (EC) - a well-known action theory, and further discuss the mechanisms of using the formalism for representing and reasoning service capabilities. We describe an architecture for automatic workflow generation in which an EC-based planner builds workflows by reasoning against distributed pools of SWS.","AI","Ulster University"
"Using AI to produce problem-based learning cases","https://pure.ulster.ac.uk/en/publications/using-ai-to-produce-problem-based-learning-cases","Abouzeid, E.; Harris, P.","30 Nov 2023","No Abstract is available for this article","AI","Ulster University"
"Device agnostic AI-based analysis of ambulatory ECG recordings","https://pure.ulster.ac.uk/en/publications/device-agnostic-ai-based-analysis-of-ambulatory-ecg-recordings","Kennedy, A.; Doggart, P.; Smith, S. W.; Finlay, D.; Guldenring, D.; Bond, RR.; McCausland, C.; McLaughlin, J.","22 Oct 2022","Deep Convolutional Neural Networks (DCNNs) have been shown to provide improved performance over traditional heuristic algorithms for the detection of arrhythmias from ambulatory ECG recordings. However, these DCNNs have primarily been trained and tested on device-specific databases with standardized electrode positions and uniform sampling frequencies. This work explores the possibility of training a DCNN for Atrial Fibrillation (AF) detection on a database of single‑lead ECG rhythm strips extracted from resting 12‑lead ECGs. We then test the performance of the DCNN on recordings from ambulatory ECG devices with different recording leads and sampling frequencies.We developed an extensive proprietary resting 12‑lead ECG dataset of 549,211 patients. This dataset was randomly split into a training set of 494,289 patients and a testing set of the remaining 54,922 patients. We trained a 34-layer convolutional DCNN to detect AF and other arrhythmias on this dataset. The DCNN was then validated on two Physionet databases commonly used to benchmark automated ECG algorithms (1) MIT-BIH Arrhythmia Database and (2) MIT-BIH Atrial Fibrillation Database. Validation was performed following the EC57 guidelines, with performance assessed by gross episode and duration sensitivity and positive predictive value (PPV). Finally, validation was also performed on a selection of rhythm strips from an ambulatory ECG patch that a committee of board-certified cardiologists annotated.On MIT-BIH, The DCNN achieved a sensitivity of 100% and 84% PPV in detecting episodes of AF. and 100% sensitivity and 94% PPV in quantifying AF episode duration. On AFDB, The DCNN achieved a sensitivity of 94% and PPV of 98% in detecting episodes of AF, and 98% sensitivity and 100% PPV in quantifying AF episode duration. On the patch database, the DCNN demonstrated performance that was closely comparable to that of a cardiologist.The results indicate that DCNN models can learn features that generalize between resting 12‑lead and ambulatory ECG recordings, allowing DCNNs to be device agnostic for detecting arrhythmias from single‑lead ECG recordings and enabling a range of clinical applications.","AI","Ulster University"
"An AI approach to identifying novel therapeutics for rheumatoid arthritis","https://pure.ulster.ac.uk/en/publications/an-ai-approach-to-identifying-novel-therapeutics-for-rheumatoid-a","Rajan, J.; McDonald, S.; Bjourson, AJ.; Zhang, S-D.; Gibson, D.","Jul 2023","BackgroundRheumatoid Arthritis (RA) is a chronic autoimmune disorder that significantly impacts upon quality of life and work capacity. Treatment of RA aims to control inflammation and alleviate pain, however achieving remission with minimal toxicity is frequently not possible with the current suite of drugs. Additionally with escalating de novo drug development costs, bioinformatic discovery pipelines offer the ability to repurpose already licenced compounds and explore synergistic combinations more efficiently.MethodPublic datasets are mined and pre-processed followed by differential expression analysis to obtain a list of differentially expressed genes (DEGs). DEGs from multiple datasets are merged and mapped to Affymetrix probeset IDs to create a treatment response gene signature. Connectivity mapping analysis is used to obtain a list of alternate drugs with high probability of inducing therapeutic response.ResultsCMap analysis identified a total of 6 statistically significant candidate drugs which induced gene expression profiles indicative of theoretical response. The next step involves in silico toxicity screening on identified candidate drugs to focus in vitro tests on list of optimal drugs.ConclusionAnalysis with this pipeline illustrates the potential of treatment response DEG extraction from expression datasets to predict novel drugs which may offer new options to refractory patients.","AI","Ulster University"
"AI Applications in Geology: A Case Study with Explorer","https://pure.ulster.ac.uk/en/publications/ai-applications-in-geology-a-case-study-with-explorer-3","Mulvenna, M.; Woodham, C.; Gregg, J. B.","1991","The modern exploration geologist deals with large amounts of data. This paper describes a system, EXPLORER, which was designed to help manage data collected in gold exploration in Northern Ireland The system uses geologists heuristics of exploration and may be expanded to search for base-metals and precious-metals in regions of glaciated terrain. EXPLORER generates reports on each square km of the licence. It utilises a forward-chaining inference strategy, where the rules are fired from licence data held in a Prolog database, to produce the reports. The data includes information on geology, geomorphology, geophysics; and empirical data is analysed for both target and pathfinder elements.","AI","Ulster University"
"Understanding the influential and mediating role of cultural enablers of AI integration to supply chain","https://pure.ulster.ac.uk/en/publications/understanding-the-influential-and-mediating-role-of-cultural-enab","Cadden, T.; Dennehy, D.; Mantymaki, M.; Treacy, R.","13 Jul 2021","Artificial Intelligence (AI) has been claimed to offer transformational power across industries and sectors. To date, research has largely focused on the technical characteristics of AI and its influence on organisational capabilities.  Despite the hype surrounding AI, there is a scarcity of rigorous research that examines the organisational and behavioural factors that foster AI integration in supply chains is lacking.  This quantitative study addresses this gap in knowledge by developing a research hypothesis that examines the relationships between supply chain culture and AI.  We extend the generalisability of culture to provide novel insights about AI-driven supply chains that have not been reported in previous studies. The findings demonstrate the influential role that cultural enablers have on the successful integration of AI technologies in supply chains, which has implications for operations and supply chain management.","AI","Ulster University"
"Explainable-by-Design: Challenges, Pitfalls, and Opportunities for the Clinical Adoption of AI-Enabled ECG  ","https://pure.ulster.ac.uk/en/publications/explainable-by-design-challenges-pitfalls-and-opportunities-for-t","Al-Zaiti, S.; Bond, RR.","2023","n/a","AI","Ulster University"
"The Challenges and Opportunities of Human-Centered AI for Trustworthy Robots and Autonomous Systems","https://pure.ulster.ac.uk/en/publications/the-challenges-and-opportunities-of-human-centered-ai-for-trustwo","He, H.; Gray, J.; Cangelosi, A.; Meng, Q.; McGinnity, T. M.; Mehnen, J.","2 Dec 2021","The trustworthiness of robots and autonomous systems (RAS) has taken a prominent position on the way towards full autonomy. This work is the first to systematically explore the key facets of human-centred AI for trustworthy RAS. We identified five key properties of a trustworthy RAS, i.e., RAS must be (i) safe in any uncertain and dynamic environment; (ii) secure, i.e., protect itself from cyber threats; (iii) healthy and fault-tolerant; (iv) trusted and easy to use to enable effective human-machine interaction (HMI); (v) compliant with the law and ethical expectations. While the applications of RAS have mainly focused on performance and productivity, not enough scientific attention has been paid to the risks posed by advanced AI in RAS. We analytically examine the challenges of implementing trustworthy RAS with respect to the five key properties and explore the role and roadmap of AI technologies in ensuring the trustworthiness of RAS in respect of safety, security, health, HMI, and ethics. A new acceptance model of RAS is provided as a framework for human-centric AI requirements and for implementing trustworthy RAS by design. This approach promotes human-level intelligence to augment human capabilities and focuses on contribution to humanity.","AI","Ulster University"
"‘UK radiographers’ and radiotherapists’ perceptions and expectations of AI in radiology – current status and future developments’","https://pure.ulster.ac.uk/en/publications/uk-radiographers-and-radiotherapists-perceptions-and-expectations","Rainey, C.; Matthew, J.; Skelton, E.; Woznitza, N.; Chu, K-Y.; Goodman, S.; McConnell, J.; Hughes, C.; Bond, RR.; O'Regan, T.; Malamateniou, C.; McFadden, S.","2 Mar 2022","Purpose or learning objectiveThis survey aimed to assess perceptions and expectations of AI within UK radiographers.(13 wds)Methods or backgroundEvaluating perceptions of AI and expectations for future development is imperative to ensure a seamless implementation of AI in Radiography. The survey used convenience sampling and was promoted via social media (Twitter® / LinkedIn®) and disseminated via authors’ professional networks. Demographic information, perceptions of AI and expectations for its future development was gathered.  Analysis performed using SPSS v23.(57 wds)Results or findings411 responses were collected (80% diagnostic radiographers (DR); 20% therapeutic radiographers (TR)). There is a lack of awareness of AI currently used in clinical practice.  CT, reporting, MRI and mammography were identified by DR as areas where AI has greatest potential for development. TR responses identified treatment planning, contouring, and image acquisition/matching respectively.  Most respondents felt that AI would impact their daily work (DR, 79.6%; TR, 88.9%) and agreed that AI will help standardising patient care and technical aspects of radiography practice. Statements regarding the impact of AI on career opportunities and the appeal of radiography as a career option received mixed responses.(103 wds)ConclusionThere is still uncertainty on the use of AI in current practice and its impact on radiography as a career.  Most agree that AI will impact clinical practice.  Areas with scope for future development were identified, providing opportunities for input from clinical end-users.(44 wds)LimitationsThis exploratory study surveyed UK radiographers.  Further studies should be considered internationally, including other medical professions.  Focus groups would allow in-depth understanding of issues raised.  Correlation and subgroup analyses may be valuable in further studies where true randomised sampling has taken place.  (42 wds)Ethics committee approvalCity, University of London, School of Health Sciences Research Ethics Committee (ETH1920-1989)(12 wds)Funding for this studyNo external funding nor conflicts of interest.(7 wds) ","AI","Ulster University"
"UK reporting radiographers’ perceptions of AI in radiographic image interpretation – Current perspectives and future developments","https://pure.ulster.ac.uk/en/publications/uk-reporting-radiographers-perceptions-of-ai-in-radiographic-imag","Rainey, C.; O'Regan, T.; Matthew, J.; Skelton, E.; Woznitza, N.; Chu, K-Y.; Goodman, S.; McConnell, J.; Hughes, C.; Bond, RR.; Malamateniou, C.; McFadden, S.","1 Nov 2022","Introduction Radiographer reporting is accepted practice in the UK.  With a national shortage of radiographers and radiologists, artificial intelligence (AI) support in reporting may help minimise the backlog of unreported images.  Modern AI is not well understood by human end-users.  This may have ethical implications and impact human trust in these systems, due to over- and under-reliance.  AimThis study investigates the perceptions of reporting radiographers about AI, gathers information to explain how they may interact with AI in future and identifies features perceived as necessary for appropriate trust in these systems.  MethodsA Qualtrics® survey was designed and piloted by a team of UK AI expert radiographers. This paper reports the third part of the survey, open to reporting radiographers only.  Results86 responses were received. Respondents were confident in how an AI reached its decision (n=53, 62%).  Less than a third of respondents would be confident communicating the AI decision to stakeholders.  Affirmation from AI would improve confidence (n=49, 57%) and disagreement would make respondents seek a second opinion (n=60, 70%).  There is a moderate trust level in AI for image interpretation.  System performance data and AI visual explanations would increase trust. ConclusionsResponses indicate that AI will have a strong impact on reporting radiographers’ decision making in the future.  Respondents are confident in how an AI makes decisions but less confident explaining this to others.  Trust levels could be improved with explainable AI solutions.Implications for practiceThis survey clarifies UK reporting radiographers’ perceptions of AI, used for image interpretation, highlighting key issues with AI integration.","AI","Ulster University"
"A scoping review of educational programmes on artificial intelligence (AI) available to medical imaging staff","https://pure.ulster.ac.uk/en/publications/a-scoping-review-of-educational-programmes-on-artificial-intellig","Doherty, G.; McLaughlin, L.; Hughes, C.; McConnell, J.; Bond, R.; McFadden, S.","31 Mar 2024","Introduction  Medical imaging is arguably the most technologically advanced field in healthcare, encompassing a range of technologies which continually evolve as computing power and human knowledge expand. Artificial Intelligence (AI) is the next frontier which medical imaging is pioneering. The rapid development and implementation of AI has the potential to revolutionise healthcare, however, to do so, staff must be competent and confident in its application, hence AI readiness is an important precursor to AI adoption. Research to ascertain the best way to deliver this AI-enabled healthcare training is in its infancy. The aim of this scoping review is to compare existing studies which investigate and evaluate the efficacy of AI educational interventions for medical imaging staff.    Methods  Following the creation of a search strategy and keyword searches, screening was conducted to determine study eligibility. This consisted of a title and abstract scan, then subsequently a full-text review. Articles were included if they were empirical studies wherein an educational intervention on AI for medical imaging staff was created, delivered, and evaluated.    Results  Of the initial 1309 records returned, n = 5 (∼0.4 %) of studies met the eligibility criteria of the review. The curricula and delivery in each of the five studies shared similar aims and a ‘flipped classroom’ delivery was the most utilised method. However, the depth of content covered in the curricula of each varied and measured outcomes differed greatly.    Conclusion  The findings of this review will provide insights into the evaluation of existing AI educational interventions, which will be valuable when planning AI education for healthcare staff.    Implications for practice  This review highlights the need for standardised and comprehensive AI training programs for imaging staff.","AI","Ulster University"
"‘UK radiographers’ and radiotherapists’ perceptions and expectations of AI in radiology – current status and future developments’","https://pure.ulster.ac.uk/en/publications/uk-radiographers-and-radiotherapists-perceptions-and-expectations","Rainey, C.; Matthew, J.; Skelton, E.; Woznitza, N.; Chu, K-Y.; Goodman, S.; McConnell, J.; Hughes, C.; Bond, RR.; O'Regan, T.; Malamateniou, C.; McFadden, S.","2 Mar 2022","Purpose or learning objectiveThis survey aimed to assess perceptions and expectations of AI within UK radiographers.(13 wds)Methods or backgroundEvaluating perceptions of AI and expectations for future development is imperative to ensure a seamless implementation of AI in Radiography. The survey used convenience sampling and was promoted via social media (Twitter® / LinkedIn®) and disseminated via authors’ professional networks. Demographic information, perceptions of AI and expectations for its future development was gathered.  Analysis performed using SPSS v23.(57 wds)Results or findings411 responses were collected (80% diagnostic radiographers (DR); 20% therapeutic radiographers (TR)). There is a lack of awareness of AI currently used in clinical practice.  CT, reporting, MRI and mammography were identified by DR as areas where AI has greatest potential for development. TR responses identified treatment planning, contouring, and image acquisition/matching respectively.  Most respondents felt that AI would impact their daily work (DR, 79.6%; TR, 88.9%) and agreed that AI will help standardising patient care and technical aspects of radiography practice. Statements regarding the impact of AI on career opportunities and the appeal of radiography as a career option received mixed responses.(103 wds)ConclusionThere is still uncertainty on the use of AI in current practice and its impact on radiography as a career.  Most agree that AI will impact clinical practice.  Areas with scope for future development were identified, providing opportunities for input from clinical end-users.(44 wds)LimitationsThis exploratory study surveyed UK radiographers.  Further studies should be considered internationally, including other medical professions.  Focus groups would allow in-depth understanding of issues raised.  Correlation and subgroup analyses may be valuable in further studies where true randomised sampling has taken place.  (42 wds)Ethics committee approvalCity, University of London, School of Health Sciences Research Ethics Committee (ETH1920-1989)(12 wds)Funding for this studyNo external funding nor conflicts of interest.(7 wds) ","AI","Ulster University"
