"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Reconfigurable massive MIMO: harnessing the power of the electromagnetic domain  for enhanced information transfer","https://eprints.soton.ac.uk/475957/","Keke Ying; Zhen Gao; Sheng Chen; Xinyu Gao; Michail Matthaiou; Rui Zhang; Robert Schober","22 February 2023","The capacity of commercial massive multiple-input multiple-output (mMIMO) systems is constrained by the limited array aperture at the base station, and cannot meet the ever-increasing traffic demands of wireless networks. Given the array aperture, holographic MIMO with infinitesimal antenna spacing can maximize the capacity, but is physically unrealizable. As a promising alternative, reconfigurable mMIMO is proposed to harness the unexploited power of the electromagnetic (EM) domain for enhanced information transfer. Specifically, the reconfigurable pixel antenna technology provides each antenna with an adjustable EM radiation (EMR) pattern, introducing extra degrees of freedom for information transfer in the EM domain. In this article, we present the concept and benefits of availing the EMR domain for mMIMO transmission. Moreover, we propose a viable architecture for reconfigurable mMIMO systems, and the associated system model and downlink precoding are also discussed. In particular, a three-level precoding scheme is proposed, and simulation results verify its considerable spectral and energy efficiency advantages compared to traditional mMIMO systems. Finally, we further discuss the challenges, insights, and prospects of deploying reconfigurable mMIMO, along with the associated hardware, algorithms, and fundamental theory.","Tech","University of Southampton"
"Joint hybrid transceiver and reflection matrix design for RIS-aided mmWave MIMO cognitive radio systems","https://eprints.soton.ac.uk/491368/","Jitendra Singh; Suraj Srivastava; Surya P. Yadav; Aditya K. Jagannatham; Lajos Hanzo","12 June 2024","In this work, a reconfigurable intelligent surface (RIS)-aided millimeter wave (mmWave) multiple-input multipleoutput (MIMO) cognitive radio (CR) downlink operating in the underlay mode is investigated. The cognitive base station (CBS) communicates with multiple secondary users (SUs), each having multiple RF chains in the presence of a primary user (PU). We conceive a joint hybrid transmit precoder (TPC), receiver combiner (RC), and RIS reflection matrix (RM) design, which maximizes the sum spectral efficiency (SE) of the secondary system while maintaining the interference induced at the PU below a specified threshold. To this end, we formulate the sum-SE maximization problem considering the total transmit power (TP), the interference power (IP), and the non-convex unity modulus constraints of the RF TPC, RF RC, and RM. To solve this highly non-convex problem, we propose a twostage hybrid transceiver design in conjunction with a novel block coordinate descent (BCD)-successive Riemannian conjugate gradient (SRCG) algorithm. We initially decompose the RF TPC, RC, and RM optimization problem into a series of subproblems and subsequently design pairs of RF TPC and RC vectors, followed by successively optimizing the elements of the RM using the iterative BCD-SRCG algorithm. Furthermore, based on the effective baseband (BB) channel, the BB TPC and BB RC are designed using the proposed direct singular value decomposition (D-SVD) and projection based SVD (P-SVD) methods. Subsequently, the proportional water-filling solution is proposed for optimizing the power, which maximizes the weighted sum-SE of the system. Finally, simulation results are provided to compare our proposed schemes to several benchmarks and quantify the impact of other parameters on the sum-SE of the system.","Tech","University of Southampton"
"The transition to synchronization of networked systems","https://eprints.soton.ac.uk/489532/","Atiyeh Bayani; Fahimeh Nazarimehr; Sajad Jafari; Kirill Kovalenko; Gonzalo Contreras-Aso; Karin Alfaro-Bittner; Ruben J. Sanchez-Garcia; Stefano Boccaletti","23 April 2024","We study the synchronization properties of a generic networked dynamical system, and show that, under a suitable approximation, the transition to synchronization can be predicted with the only help of eigenvalues and eigenvectors of the graph Laplacian matrix. The transition comes out to be made of a well defined sequence of events, each of which corresponds to a specific clustered state. The network’s nodes involved in each of the clusters can be identified, and the value of the coupling strength at which the events are taking place can be approximately ascertained. Finally, we present large-scale simulations which show the accuracy of the approximation made, and of our predictions in describing the synchronization transition of both synthetic and real-world large size networks, and we even report that the observed sequence of clusters is preserved in heterogeneous networks made of slightly non-identical systems.","Tech","University of Southampton"
"Mg2+-dependent mechanism of environmental versatility in a multidrug efflux pump","https://eprints.soton.ac.uk/491339/","Benjamin Russell Lewis; Muhammad R. Uddin; Katie M. Kuo; Laila M.N. Shah; Nicola J. Harris; Paula J. Booth; Dietmar Hammerschmid; James C. Gumbart; Helen I. Zgurskaya; Eamonn Reading","10 June 2024","Tripartite resistance nodulation and cell division multidrug efflux pumps span the periplasm and are a major driver of multidrug resistance among Gram-negative bacteria. The periplasm provides a distinctenvironment between the inner and outer membranes of Gram-negative bacteria. Cations, such as Mg2+, become concentrated within the periplasm and, in contrast to the cytoplasm, its pH is sensitive to conditions outside the cell. Here, we reveal an interplay between Mg2+ and pH in modulating the dynamics of the periplasmic adaptor protein, AcrA, and its function within the prototypical AcrAB-TolC multidrug efflux pump from Escherichia coli. In the absence of Mg2+, AcrA becomes increasingly plastic within acidic conditions, but when Mg2+ is bound this is ameliorated, resulting in domain specific organisation in neutral to weakly acidic regimes. We establish a unique histidine residue directs these structural dynamics and is essential for sustaining pump efflux activity across acidic, neutral, and alkaline conditions. Overall, we propose Mg2+ conserves the structural mobility of AcrA to ensureoptimal AcrAB-TolC function within rapid changing environments commonly faced by the periplasmduring bacterial infection and colonization. This work highlights that Mg2+ is an important mechanistic component in this pump class and possibly across other periplasmic lipoproteins.","Tech","University of Southampton"
"MBFair: a model-based verification methodology for detecting violations of individual fairness","https://eprints.soton.ac.uk/491346/","Qusai Ramadan; Marco Konersmann; Amir Shayan Ahmadian; Jan Jürjens; Steffen Staab","28 April 2024","Decision-making systems are prone to discrimination against individuals with regard to protected characteristics such as gender and ethnicity. Detecting and explaining the discriminatory behavior of implemented software is difficult. To avoid the possibility of discrimination from the onset of software development, we propose a model-based methodology called MBFair that allows for verifying UML-based software designs with regard to individual fairness. The verification in MBFair is performed by generating temporal logic clauses, whose verification results enable reporting on the individual fairness of the targeted software. We study the applicability of MBFair using three case studies in real-world settings including a bank services system, a delivery system, and a loan system. We empirically evaluate the necessity of MBFair in a user study and compare it against a baseline scenario in which no modeling and tool support is offered. Our empirical evaluation indicates that analyzing the UML models manually produces unreliable results with a high chance of 46% that analysts overlook true-positive discrimination. We conclude that analysts require support for fairness-related analysis, such as our MBFair methodology.","Tech","University of Southampton"
"The effect of female breast surface area on heat-activated sweat gland density and output","https://eprints.soton.ac.uk/491212/","Hannah Blount; Alessandro Valenza; Jade Ward; Silvia Caggiari; Peter R. Worsley; Davide Filingeri","8 May 2024","Female development includes significant morphological changes across the breast. Yet, whether differences in breast surface area (BrSA) modify sweat gland density and output remains unclear. The present study investigated the relationship between BrSA and sweat gland density and output in 22 young to middle-aged women (2810 years) of varying breast sizes (BrSA range: 147–561 cm2) during a submaximal run in a warm environment (320.6°C; 531.7% relative humidity). Local sweat gland density and local sweat rate (LSR) above and below the nipple and at the bra triangle were measured. Expired gases were monitored for the estimation of evaporative requirements for heat balance (Ereq, in W/m2). Associations between BrSA and (i) sweat gland density; (ii) LSR; and (iii) sweat output per gland for the breast sites were determined via correlation and regression analyses. Our results indicated that breast sweat gland density decreased linearly as BrSA increased (r = −0.76, P < 0.001), whereas sweat output per gland remained constant irrespective of BrSA (r = 0.29, P = 0.28). This resulted in LSR decreasing linearly as BrSA increased (r = −0.62, P = 0.01). Compared to the bra triangle, the breast had a 64% lower sweat gland density (P < 0.001), 83% lower LSR (P < 0.001) and 53% lower output per gland (P < 0.001). BrSA (R2 = 0.33, P = 0.015) explained a greater proportion of variance in LSR than Ereq (in W/m2) (R2 = 0.07, P = 0.538). These novel findings extend the known relationship between body morphology and sweat gland density and LSR, to the female breast. This knowledge could innovate user-centred design of sports bras by accommodating breast size-specific needs for sweat management, skin wetness perception and comfort.","Tech","University of Southampton"
"Three-dimensional reconstruction of high latitude bamboo coral via x-ray microfocus computed tomography","https://eprints.soton.ac.uk/490549/","Thomas J. Williams; Philip J. Basford; Orestis L. Katsamenis; Martin Solan; Gavin Foster; Christopher Standish; Jasmin Godbold; Philippe Archambault","20 May 2024","The skeletons of long-lived bamboo coral (FamilyKeratoisididae)are promising archives for deep-water palaeoceanographic reconstructions as they can record environmental variation at sub-decadal resolution in locations where in-situ measurements lack temporal coverage. Yet, detailed three dimensional (3D) characterisations of bamboo coral skeletal architecture are not routinely available and non-destructive investigations into microscale variations in calcification are rare. Here, we provide high-resolution micro-focus computed tomography (µCT) data of skeletal density for two species of bamboo coral (Acanella arbuscula: 5 specimens, voxel size, 15 µm (central branch scans) and 50 µm (complete structure scan);Keratoisissp.: 4 specimens, voxel size, 15 µm) collected from the Labrador Sea and Baffin Bay deep-water basins, Eastern Canadian Arctic. These data provide reference models useful for developing methods to assess structural integrity and other fine-scale complexities in many biological, geological, and industrial systems. This will be of wider value to those investigating structural composition, arrangement and/or composition of complex architecture within the fields and subdisciplines of biology, ecology, medicine, environmental geology, and structural engineering.","Tech","University of Southampton"
"Gender diversity, intellectual capital, and family ownership: an empirical test of Kanter's hypothesis","https://eprints.soton.ac.uk/491020/","Rizwan Ali; Ali Amin; Ramiz Ur Rehman; Collins G. Ntim","23 May 2024","This study examines the relationship between gender diversity and intellectual capital performance, and moderating role of family ownership on this relationship. The study used 3730 firm-year observations of 307 non-financial firms listed on Pakistan Stock Exchange over the period 2008-2020 and employed ordinary least squares regression analysis to test the hypotheses. More specifically, the study used Kanter’s (1977) framework of group composition (skewed board, tilted board, and balanced board) to examine multiple significance levels of gender diversity on boards, and used five measures (modified value-added intellectual coefficient, human capital efficiency, structural capital efficiency, relational capital efficiency, and capital employed efficiency) of intellectual capital performance. Using lens of agency theory and resource dependence theory, we found that gender diversity positively influences intellectual capital performance, however, the strongest impact is apparent in case of balanced board. Moreover, family ownership positively influences this relationship. Our study complements the efforts of policy makers by providing empirical support for the mandatory placement of females on boards and urge them to increase number of females on corporate boards to derive maximum benefits of female directors. In addition, our results recommend the enhancement of the professional skills of women work force to ensure their maximum participation in the corporate sector.","Tech","University of Southampton"
"Integrated sensing and communications: recent advances and ten open challenges","https://eprints.soton.ac.uk/487359/","Shihang Lu; Fan Liu; Yunxin Li; Kecheng Zhang; Hongjia Huang; Jiaqi Zou; Xinyu Li; Yuxiang Dong; Fuwang Dong; Jia Zhu; Yifeng Xiong; Weijie Yuan; Yuanhao Cui; Lajos Hanzo","29 January 2024","It is anticipated that integrated sensing and communications (ISACs) would be one of the key enablers of next-generation wireless networks (such as beyond 5G (B5G) and 6G) for supporting a variety of emerging applications. In this article, we provide a comprehensive review of the recent advances in ISAC systems, with a particular focus on their foundations, physical-layer system design, networking aspects, and ISAC applications. Furthermore, we discuss the corresponding open questions of the above that emerged in each issue. Hence, we commence with the information theory of sensing and communications (S&C), followed by the information-Theoretic limits of ISAC systems by shedding light on the fundamental performance metrics. Next, we discuss their clock synchronization and phase offset problems, the associated Pareto-optimal signaling strategies, as well as the associated super-resolution physical-layer ISAC system design. Moreover, we envision that ISAC ushers in a paradigm shift for the future cellular networks relying on network sensing, transforming the classic cellular architecture, cross-layer resource management methods, and transmission protocols. In ISAC applications, we further highlight the security and privacy issues of wireless sensing. Finally, we close by studying the recent advances in a representative ISAC use case, namely, the multiobject-multitask (MOMT) recognition problem using wireless signals.","Tech","University of Southampton"
"Use of the FebriDx® host-response point-of-care test may reduce antibiotic use for respiratory tract infections in primary care: a mixed-methods feasibility study","https://eprints.soton.ac.uk/490164/","Christopher R. Wilcox; Nour Odeh; Tristan W. Clark","2 April 2024","INTRODUCTION: FebriDx® is a CE-marked, single-use point-of-care test with markers for bacterial [C-reactive protein (CRP)] and viral [myxovirus resistance protein A (MxA)] infection, using finger-prick blood samples. Results are available after 10-12 min. We explored the usability and potential impact of FebriDx® in reducing antibiotic prescriptions for lower respiratory tract infection (LRTI) in primary care, and the feasibility of conducting a randomized controlled trial (RCT).METHODS: Patients (aged ≥1 year) with LRTI deemed likely to receive antibiotic prescription were recruited at nine general practices and underwent FebriDx® testing. Data collection included FebriDx® results, antibiotic prescribing plan (before and after testing) and re-consultation rates. Staff completed System Usability Scale questionnaires.RESULTS: From 31 January 2023 to 9 June 2023, 162 participants participated (median age 57 years), with a median symptom duration of 7 days (IQR 5-14). A valid FebriDx® result was obtained in 97% (157/162). Of 155 patients with available results, 103 (66%) had no detectable CRP or MxA, 28 (18%) had CRP only, 5 (3%) had MxA only, and 19 (12%) had both CRP and MxA. The clinicians' stated management plan was to prescribe antibiotics for 86% (134/155) before testing and 45% (69/155) after testing, meaning a 41% (95% CI: 31%, 51%) difference after testing, without evidence of increased re-consultation rates. Ease-of-use questionnaires showed 'good' user-friendliness.CONCLUSIONS: Use of FebriDx® to guide antibiotic prescribing for LRTI in primary care was associated with a substantial reduction in prescribing intentions. These results support a fully powered RCT to confirm its impact and safety.","Tech","University of Southampton"
"Investigation of upgraded smart contract based-on Ethereum platform","https://eprints.soton.ac.uk/491438/","Shaima Amur Mohamed Al Amri","June 2024","This thesis thoroughly explores upgradeable smart contracts and their deployment pat- terns using the well-known OpenZeppelin technique. As blockchain technologies become more prevalent in our digital world, it is crucial to understand the various implications of using upgradeable smart contract patterns, mainly from security, efficiency, and eco- nomic standpoints. Our work marks a significant academic milestone with its dual contributions: an in- depth review of upgradeable smart contract patterns underpinned by OpenZeppelin, and the development and thorough evaluation of a novel Risk Model. We provide a comprehensive study focusing on the effectiveness of these upgradeable techniques, evaluating their merits of security, efficiency, and economy. The Risk Model, meanwhile, represents a robust predictive model to identify potential risks bound to upgradeable smart contracts. We have identified the risk based on several critical factors, including average block time, mempool’s average pending time, and the gas price proposed by the transaction caller. In conclusion, the way for significant improvements in our understanding of upgrade- able smart contracts, setting a robust foundation for future academic explorations and practical blockchain applications.","Tech","University of Southampton"
"Social trust in property ownership: a study in the kingdom of Saudi Arabia","https://eprints.soton.ac.uk/491441/","Manar Mousa M Altamimi","June 2024","Ownership refers to the legal rights, obligations, and interests, all of which are formally recognised by a legal system. The regulation of property ownership dictates access to and control over land and other resources. In modern society, property ownership relies heavily on technology for identifying, record-keeping, and verifying property ownership to ensure compliance with the legal system. However, this reliance on technology introduces challenges such as fraud, incorrect information, and potential challenges like double sales as technology continues to advance. Further challenges can be encountered when it is regulated by several governmental entities to secure ownership. This research focuses specifically on the legal system in the Kingdom of Saudi Arabia, acknowledging the global nature of challenges but tailoring the investigation to the unique context of this region. To address the challenges inherent in the land registration system, the research proposes a STF. Unlike existing approaches that primarily lean on technology, this framework delves into the underlying factors contributing to challenges and identifies key considerations for establishing a safe process for transferring ownership. The framework encompasses four categories of social needs for trusting systems: organisation, provenance, technical, and legal. Each category comprises a set of factors that should be considered during the development of the system. Importantly, this framework is designed in alignment with the interests of stakeholders who regularly engage with the systems and is validated by experts in governmental entities. The validation process is based on qualitative data and analyse using thematic analysis. The STF supports the analysis of user requirement specifications to identify the necessary requirements. The user needs are analysed to identify the requirements needed using the scenario-based approach of transferring ownership, with the knowledge that this scenario avoids the challenges outlined. The identified requirements serve as essential inputs for constructing models using the Event-B formal methods, a mathematical approach that ensures the correctness and consistency of the requirements. The formal model is built using a correctness-by-construction methodology, that allows the deduction of assurances for the trustworthy process of transferring ownership. The model undergoes evaluation by formal method specialists to guarantee the construction of an accurate model through the utilisation of discount expert review. Applying the formal method significantly affects system development. It aids in articulating implicit assumptions and clarifying system requirements. They highlight challenges with system requirements, and their rigour helps to understand the challenge better. Additionally, the formal method reduces implementation time and error by a large amount.","Tech","University of Southampton"
"Dual-energy X-ray absorptiometry derived knee shape may provide a useful imaging biomarker for predicting total knee replacement: findings from a study of 37,843 people in UK Biobank","https://eprints.soton.ac.uk/489211/","Rhona A. Beynon; Fiona R. Saunders; Raja Ebsim; Monika Frysz; Benjamin Faber; Jennifer S. Gregory; Claudia Lindner; Aliya Sarmanova; Richard M. Aspden; Nicholas C. Harvey; Timothy Cootes; Jonathan H. Tobias","3 April 2024","Objective: we aimed to create an imaging biomarker for knee shape using knee dual-energy x-ray absorptiometry (DXA) scans and investigate its potential association with subsequent total knee replacement (TKR), independently of radiographic features of knee osteoarthritis and established risk factors.Methods: using a 129-point statistical shape model, knee shape (expressed as a B-score) and minimum joint space width (mJSW) of the medial joint compartment (binarized as above or below the first quartile) were derived. Osteophytes were manually graded in a subset of images and an overall score was assigned. Cox proportional hazards models were used to examine the associations of B-score, mJSW and osteophyte score with TKR risk, adjusting for age, sex, height and weight.Results: the analysis included 37,843 individuals (mean age 63.7 years). In adjusted models, B-score was associated with TKR: each unit increase in B-score, reflecting one standard deviation from the mean healthy shape, corresponded to a hazard ratio (HR) of 2.25 (2.08, 2.43), while a lower mJSW had a HR of 2.28 (1.88, 2.77). Among the 6719 images scored for osteophytes, mJSW was replaced by osteophyte score in the most strongly predictive model for TKR. In ROC analyses, a model combining B-score, osteophyte score, and demographics outperformed a model including demographics alone (AUC ​= ​0.87 vs 0.73).Conclusions: using statistical shape modelling, we derived a DXA-based imaging biomarker for knee shape that was associated with kOA progression. When combined with osteophytes and demographic data, this biomarker may help identify individuals at high risk of TKR, facilitating targeted interventions.","Tech","University of Southampton"
