"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Lowering C−C coupling barriers for efficient electrochemical CO2 reduction to C2H4 by jointly engineering single Bi atoms and oxygen vacancies on CuO.","https://wrap.warwick.ac.uk/170260/","Li, Wenjie; Li, Lifen; Xia, Qineng; Hong, Song; Wang, Lijun; Yao, Zhibo; Wu, Tai-Sing; Soo, Yun-Liang; Zhang, Hao; Lo, Tsz Woon Benedict; Robertson, Alex W.; Liu, Qingya; Hao, Leiduan; Sun, Zhenyu","December 2022","Electrochemical CO2 reduction (ECR) to commodity chemicals offers a promising way for mitigating the greenhouse effect and driving the transition from fossil-fuel dependence to a sustainable economy. To this end, the design and development of active and robust electrocatalysts is key. Here we report for the first time that incorporation of bismuth (Bi) single atoms on defective CuO could significantly enhance the ECR reaction to C2H4 by decreasing C–C coupling barriers. The overpotential for C2H4 production is lowered by at least 50 mV, along with a two-fold improvement in the faradaic efficiency, reaching 60% at 400 mA cm−2. The high performance is maintained even after 20 h of consecutive electrolysis. Control experiments along with density functional theory calculations suggest that the joint incorporation of Bi and oxygen vacancies greatly promotes CO2 adsorption and lowers C–C coupling energy barriers, thereby improving the C2H4 selectivity.","AI","Warwick University"
"Rigorous assessment of Cl−‐based anolytes on electrochemical ammonia synthesis.","https://wrap.warwick.ac.uk/170258/","Lv, Zengxiang; Hao, Leiduan; Yao, Zhibo; Li, Weixiang; Robertson, Alex W.; Sun, Zhenyu","November 2022","Many challenges in the electrochemical synthesis of ammonia have been recognized with most effort focused on delineating false positives resulting from unidentified sources of nitrogen. However, the influence of oxidizing anolytes on the crossover and oxidization of ammonium during the electrolysis reaction remains unexplored. Here it is reported that the use of analytes containing halide ions (Cl− and Br−) can rapidly convert the ammonium into N2, which further intensifies the crossover of ammonium. Moreover, the extent of migration and oxidation of ammonium is found to be closely associated with external factors, such as applied potentials and the concentration of Cl−. These findings demonstrate the profound impact of oxidizing anolytes on the electrochemical synthesis of ammonia. Based on these results, many prior reported ammonia yield rates are calibrated. This work emphasizes the significance of avoiding selection of anolytes that can oxidize ammonium, which is believed to promote further progress in electrochemical nitrogen fixation.","AI","Warwick University"
"Current challenges in the physics of white dwarf stars.","https://wrap.warwick.ac.uk/170980/","Saumon, Didier; Blouin, Simon; Tremblay, Pier-Emmanuel","November 2022","White dwarfs are a class of stars with unique physical properties. They present many challenging problems whose solution requires advanced theories of dense matter, state-of-the-art experimental techniques, and extensive computing efforts. New ground- and space-based observatories will soon provide an increasingly detailed view of white dwarf stars and reveal new phenomena that will challenge our models. This review is an introduction to the nature of white dwarfs, the physical processes that determine their structure and evolution, and the physical conditions they span. We discuss a wide variety of currently unsolved or partially resolved problems in their constitutive physics that are broadly related to equations of state, transport processes and opacities.","AI","Warwick University"
"Structure, entropy and evolution of systems of cities.","https://wrap.warwick.ac.uk/176721/","Mazzamurro, Matteo","November 2022","One of the main questions in Urban Science is whether systems of cities around the world show similarities in their structure and trajectories of development. Shannon entropy has played a crucial role in this line of research, both because it is a versatile measure of uniformity and because of its ability to discriminate significant patterns from only seemingly organised maximum randomness. In this thesis, we present novel ways to analyse the structure of systems of cities and its evolution using entropy-based measures. We focus on key morphological aspects of a system of cities: the distribution of city sizes, their spatial arrangement, the population density and land use of their surroundings, and their connectivity via transport infrastructure; which we reconnect to human activities via spatial interaction models. We propose normalisation formulae for the first degree-based graph entropy that facilitate its interpretation as a measure of balance of the degree sequence of a network. We define a local entropy measure for raster data that quantifies the heterogeneity of a variable of interest in the surroundings of each cell. We define a measure of morphological polycentricity for historical systems of cities based on the entropy of the most likely potential interactions between the cities. We apply our methods to analyse systems of cities in different parts of the world and moments in history. We study the evolution of the entropy of city sizes in the main European powers from 1300 to 1850; the local entropy of land use and population density in Italy, the British Isles, and South Asia from 1700 to modern day; and the spatial organisation and morphological polycentricity of English and Welsh towns in the 19th century, via the entropy of spatial networks informed by the emerging railway system. Finally, we model the spatial-temporal dynamics of geo-tagged Tweets in London, of the Hungarian social network iWiW, and of the network of literary imitations between medieval Occitan troubadours.","AI","Warwick University"
"Classical vs. non-classical cyclometalated Pt(II) complexes.","https://wrap.warwick.ac.uk/171043/","Maidich, Luca; Pilo, Maria I.; Rourke, Jonathan P.; Clarkson, Guy J.; Canu, Patrizia; Stoccoro, Sergio; Zucca, Antonio","October 2022","Rollover cyclometalated complexes constitute a family of derivatives which differ from classical cyclometalated species in certain aspects. Various potential application fields have been developed for both classes of compounds, which have both similarities and differences. In order to uncover the relationships and distinctions between these two families of compounds, four Pt(II) cyclometalated complexes derived from 2-phenylpyridine (ppy) and 2,2′-bipyridine (bpy), assumed as prototypical ligands, were compared. For this study, an electron rich isostructural and isoelectronic pair of compounds, [Pt(N^C)Me(PPh3)], and an electron-poorer compound, [Pt(N^C)Cl(PPh3)] were chosen (N^C = ppy or bpy). DFT calculations, cyclic voltammetry, and UV-Vis spectra also helped to shed light into these species. Due to the presence of the more electronegative nitrogen in place of a C-H group, the rollover bpy-H ligand becomes a slightly weaker donor than the classical ppy-H ligand, and hence, generates (slightly) more stable cyclometalated complexes, lower energy frontier molecular orbitals, and electron-poorer platinum centers. On the whole, it was revealed that classical and rollover complexes have overall structural similarity, which contrasts to their somewhat different chemical behavior.","AI","Warwick University"
"Electron beam transparent boron doped diamond electrodes for combined electrochemistry─transmission electron microscopy.","https://wrap.warwick.ac.uk/167219/","Hussein, Haytham E. M.; Wood, Georgia F.; Houghton, Daniel; Walker, Marc; Han, Yisong; Zhao, Pei; Beanland, Richard; Macpherson, Julie V.","October 2022","The majority of carbon based transmission electron microscopy (TEM) platforms (grids) have a significant sp2 carbon component. Here, we report a top down fabrication technique for producing freestanding, robust, electron beam transparent and conductive sp3 carbon substrates from boron doped diamond (BDD) using an ion milling/polishing process. X-ray photoelectron spectroscopy and electrochemical measurements reveal the sp3 carbon character and advantageous electrochemical properties of a BDD electrode are retained during the milling process. TEM diffraction studies show a dominant (110) crystallographic orientation. Compared with conventional carbon TEM films on metal supports, the BDD-TEM electrodes offer superior thermal, mechanical and electrochemical stability properties. For the latter, no carbon loss is observed over a wide electrochemical potential range (up to 1.80 V vs RHE) under prolonged testing times (5 h) in acid (comparable with accelerated stress testing protocols). This result also highlights the use of BDD as a corrosion free electrocatalyst TEM support for fundamental studies, and in practical energy conversion applications. High magnification TEM imaging demonstrates resolution of isolated, single atoms on the BDD-TEM electrode during electrodeposition, due to the low background electron scattering of the BDD surface. Given the high thermal conductivity and stability of the BDD-TEM electrodes, in situ monitoring of thermally induced morphological changes is also possible, shown here for the thermally induced crystallization of amorphous electrodeposited manganese oxide to the electrochemically active γ-phase.","AI","Warwick University"
"Dating apps : the uncertainty of marketised love.","https://wrap.warwick.ac.uk/161961/","Bandinelli, Carolina; Gandini, Alessandro","September 2022","Dating apps promise a ‘digital fix’ to the ‘messy’ matter of love by means of datafication and algorithmic matching, realising a platformisation of romance commonly understood through notions of a market’s rationality and efficiency. Reflecting on the findings of a small-scale qualitative research on the use of dating apps among young adults in London, we problematise this view and argue that the specific form of marketisation articulated by dating apps is entrepreneurial in kind, whereby individuals act as brands facing the structural uncertainty of interacting with ‘quasi-strangers’. In so doing, we argue, dating app users enact a Luhmanian notion of interpersonal trust, built on the assessment of the risk of interacting with unfamiliar others that is typical of digitally mediated contexts dominated by reputational logics. From a sociocultural perspective, dating apps emerge as sociotechnical apparatuses that remediate the demand to rationally choose a partner while at the same time reproducing the (im)possibility of doing so. In this respect, far from offering a new form of efficiency, they (re)produce the ontological uncertainty (Illouz, 2019) that characterises lovers as entrepreneurs.","AI","Warwick University"
"Observational and statistical analysis of acoustic oscillations in the solar interior and the corona.","https://wrap.warwick.ac.uk/178255/","Kosak, Mary K.","April 2024","Global solar oscillations below the acoustic cut-off frequency are trapped within the solar interior and become resonant. Signatures of these oscillations persist above the acoustic cut-off frequency, and these travelling waves are known as pseudomodes. Acoustic oscillation frequencies are known to be correlated with the solar cycle, but the pseudomode frequencies are predicted to vary in anti-phase. Therefore, pseudomodes can provide further insight into the Sun’s magnetic activity cycle. We analyze Global Oscillation Network (GONG) data covering two solar cycles (1996- 2017) by splitting them into overlapping 36-day long segments. The frequency shifts are then calculated via cross-correlating the segments’ power spectra. In agreement with previous studies, we find that the pseudomode frequency variations are in anti-phase with the solar cycle. Furthermore, the pseudomode frequency shifts show a double-peak feature at their maximum, which corresponds to solar activity minimum, and is not seen in the solar proxies. The auto-correlation was computed for the pseudomode range of 5600 − 8000μHz for GONG time series data from 1 January 2001 to 11 March 2021.","AI","Warwick University"
"Engineering CuO-HfO2 interface toward enhanced CO2 electroreduction to C2H4.","https://wrap.warwick.ac.uk/166174/","Li, Xin; Li, Lifen; Wang, LiJun; Xia, Qineng; Hao, Leiduan; Zhan, XinYu; Robertson, Alex W.; Sun, Zhenyu","July 2022","We report significantly enhanced electrochemical CO2 reduction (ECR) to C2H4 by tuning the interface of a metal oxide composite (CuOx/HfO2), enabling a C2H4 faradaic efficiency as high as 62.6 + 1.3% at 300 mA cm–2, in contrast to only 11.6 + 1.6% over pure CuO. Collective knowledge from multiple control experiments, density functional theory calculations, and operando Raman study reveals that the CuOx−HfO2 greatly strengthens CO2 adsorption and binding of *CO for further C–C coupling to yield C2H4. This work offers a simple and effective avenue to enhancing the ECR to yield C2H4.","AI","Warwick University"
"Screening surface structure–electrochemical activity relationships of copper electrodes under CO2 electroreduction conditions.","https://wrap.warwick.ac.uk/165899/","Wahab, Oluwasegun J.; Kang, Minkyung; Daviddi, Enrico; Walker, Marc; Unwin, Patrick R.","June 2022","Understanding how crystallographic orientation influences the electrocatalytic performance of metal catalysts can potentially advance the design of catalysts with improved efficiency. Although single crystal electrodes are typically used for such studies, the one-at-a-time preparation procedure limits the range of secondary crystallographic orientations that can be profiled. This work employs scanning electrochemical cell microscopy (SECCM) together with co-located electron backscatter diffraction (EBSD) as a screening technique to investigate how surface crystallographic orientations on polycrystalline copper (Cu) correlate to activity under CO2 electroreduction conditions. SECCM measures spatially resolved voltammetry on polycrystalline copper covering low overpotentials of CO2 conversion to intermediates, thereby screening the different activity from low-index facets where H2 evolution is dominant to high-index facets where more reaction intermediates are expected. This approach allows the acquisition of 2500 voltammograms on approximately 60 different Cu surface facets identified with EBSD. The results show that the order of activity is (111) < (100) < (110) among the Cu primary orientations. The collection of data over a wide range of secondary orientations leads to the construction of an “electrochemical–crystallographic stereographic triangle” that provides a broad comprehension of the trends among Cu secondary surface facets rarely studied in the literature, [particularly (941) and (741)], and clearly shows that the electroreduction activity scales with the step and kink density of these surfaces. This work also reveals that the electrochemical stripping of the passive layer that is naturally formed on Cu in air is strongly grain-dependent, and the relative ease of stripping on low-index facets follows the order of (100) > (111) > (110). This allows a procedure to be implemented, whereby the oxide is removed (to an electrochemically undetectable level) prior to the kinetic analyses of electroreduction activity. SECCM screening allows for the most active surfaces to be ranked and prompts in-depth follow-up studies.","AI","Warwick University"
"Swarm v3 : towards tera-scale amplicon clustering.","https://wrap.warwick.ac.uk/155874/","Mahé, Frédéric; Czech, Lucas; Stamatakis, Alexandros; Quince, Christopher ; de Vargas, Colomban; Dunthorn, Micah; Rognes, Torbjørn","January 2022","Motivation Previously we presented swarm, an open-source amplicon clustering program that produces fine-scale molecular operational taxonomic units (OTUs) that are free of arbitrary global clustering thresholds. Here we present swarm v3 to address issues of contemporary datasets that are growing towards tera-byte sizes. Results When compared to previous swarm versions, swarm v3 has modernized C ++ source code, reduced memory footprint by up to 50%, optimized CPU-usage and multithreading (more than 7 times faster with default parameters), and it has been extensively tested for its robustness and logic. zAvailability Source code and binaries are available at https://github.com/torognes/swarm Supplementary information Supplementary data are available at Bioinformatics online.","AI","Warwick University"
"An improved assembly of the Albugo candida Ac2V genome reveals the expansion of the “CCG” class of effectors.","https://wrap.warwick.ac.uk/158581/","Furzer, Oliver; Cevik, Volkan; Fairhead, Sebastian; Bailey, Kate; Redkar, Amey; Schudmoma, Christian; MacLean, Dan; Holub, E. B.; Jones, Jonathan D. G.","April 2010","Albugo candida is an obligate oomycete pathogen that infects many plants in the Brassicaceae family. We re-sequenced the genome of isolate Ac2V using PacBio long reads and constructed an assembly augmented by Illumina reads. The Ac2VPB genome assembly is 10% larger and more contiguous compared to a previous version. Our annotation of the new assembly, aided by RNASeq information, revealed a 175% expansion (40 to 110) in the CHxC effector class, which we redefined as “CCG” based on motif analysis. This class of effectors consist of arrays of phylogenetically related paralogs residing in gene sparse regions, and shows signatures of positive selection and presence/absence polymorphism. This work provides a resource that allows the dissection of the genomic components underlying A. candida adaptation and particularly the role of CCG effectors in virulence and avirulence on different hosts.","AI","Warwick University"
"Decolonizing the ear : echolocating “race” in French rap music.","https://wrap.warwick.ac.uk/171926/","Champion, Giulia","April 2022","This paper proposes using Pauline Alexis Gumbs’ re-definition of “Echolocation” in Undrowned (2020) as a means of re-thinking music intertextuality in the French Rap songs analyzed here. This process aims to identify discourses across transnational music by focusing on issues pertaining to race and environmental racism in the context of the French refusal to use the socially constructed term “race” to address racial discrimination in the country. This enables French rappers to inscribe their work within a discourse that embraces this vocabulary.","AI","Warwick University"
"Multilevel linear models, Gibbs Samplers and multigrid decompositions (with discussion).","https://wrap.warwick.ac.uk/163571/","Zanella, Giacomo; Roberts, Gareth","December 2021","We study the convergence properties of the Gibbs Sampler in the context of posterior distributions arising from Bayesian analysis of conditionally Gaussian hierarchical models. We develop a multigrid approach to derive analytic expressions for the convergence rates of the algorithm for various widely used model structures, including nested and crossed random effects. Our results apply to multilevel models with an arbitrary number of layers in the hierarchy, while most previous work was limited to the two-level nested case. The theoretical results provide explicit and easy-to-implement guidelines to optimize practical implementations of the Gibbs Sampler, such as indications on which parametrization to choose (e.g. centred and non-centred), which constraint to impose to guarantee statistical identifiability, and which parameters to monitor in the diagnostic process. Simulations suggest that the results are informative also in the context of non-Gaussian distributions and more general MCMC schemes, such as gradient-based ones.","AI","Warwick University"
"The end of Sebeok’s century meets twenty-first century pandemic : modeling through and beyond Sebeok’s systems, semiotics, science.","https://wrap.warwick.ac.uk/161380/","Cannizzaro, Sara; Anderson, Myrdene","November 2021","Thomas A. Sebeok’s name became all but synonymous with semiotics during the last half of the twentieth century. Sebeok located neglected semioticians in antiquity, and convinced many contemporary scholars that they were semioticians. One of his most fruitful encounters was with Juri Lotman of the Tartu–Moscow School of Semiotics, who had published in 1967 an ambitious model of human sign systems in which language would constitute a primary modeling system, and cultural phenomena a secondary modeling system. We inspect how Sebeok amended Lotman’s system, inserting another primary modeling system before language. This brings biological precursors to human language as a syntactic and learned faculty that builds on many nonsyntactic and sometimes nonconscious senses, including emotion, affect, and memory. We note how, in Sebeok’s final book in 2000 on modeling systems theory, co-authored with Marcel Danesi, there is a suggestion that the three layers of modeling systems may be colored by Peircean notions of firstness, secondness, and thirdness; we clarify how these layers are analogue. Finally, the fundamentals of the primary modeling system leak into languaging, as better understood through post-Sebeok cognitive and neurological sciences, and rendering less mysterious some of the strange effects of the COVID-19 pandemic’s proxemics crisis.","AI","Warwick University"
"White dwarf and subdwarf stars in the Sloan Digital Sky Survey Data Release 16.","https://wrap.warwick.ac.uk/158396/","Kepler, S O; Koester, Detlev; Pelisoli, Ingrid; Romero, Alejandra D.; Ourique, Gustavo","November 2021","White dwarfs are the end state of the evolution of more than 97 per cent of all stars, and therefore carry information on the structure and evolution of the Galaxy through their luminosity function and initial-to-final mass relation. Examining the new spectra of all white or blue stars in the Sloan Digital Sky Survey Data Release 16, we report the spectral classification of 2410 stars, down to our identification cut-off of signal-to-noise ratio equal to three. We newly identify 1404 DAs, 189 DZs, 103 DCs, 12 DBs, and nine CVs. The remaining objects are a mix of carbon or L stars (dC/L), narrow-lined hydrogen-dominated stars (sdA), dwarf F stars, and P Cyg objects. As white dwarf stars were not targeted by SDSS DR16, the number of new discoveries is much smaller than in previous releases. We also report atmospheric parameters and masses for a subset consisting of 555 new DAs, 10 new DBs, and 85 DZs for spectra with signal-to-noise ratio larger than 10.","AI","Warwick University"
"Design of medical devices resilient to low-resource settings : from the regulatory framework to the actual design phase.","https://wrap.warwick.ac.uk/168617/","Piaggio, Davide","October 2021","This thesis starts from a critical analysis of the current regulatory frameworks concerning medical devices and locations, criticising their non-universality and in-applicability to low-resource settings, and moves on to presenting the main challenges faced by low-resource settings, including the lack of maintenance, the poor supply chain, the scarcity of specialized healthcare professionals, the lack of maintenance, poor plants, low-quality and discontinuous power distribution, etc. In light of such challenges, the use of military standards, which allow a more context-aware approach, together with mHealth, 3D printing, protocycling, and a circular economy and frugal engineering approach are suggested as possible solutions. Subsequently, this thesis presents two original frameworks, namely one for assessing medical locations in low-resource settings which would allow a context-aware design, and one that comprises the criteria for designing medical devices resilient to such settings. Finally, it showcases five use cases, i.e., examples of designs of medical devices or parts of medical devices that were developed throughout my PhD project, following the frugal and contextual philosophy presented in this thesis.","AI","Warwick University"
