"Title","Href","Author","Date","Abstract","Keywords","University Name"
"The Tech Industry and the Regulation of Online Terrorist Content: What do Law Enforcement Think?","https://cronfa.swan.ac.uk/Record/cronfa57719","Stuart Macdonald; Andrew Staniforth","2021","None","Tech","Swansea University"
"Heterogeneous dependence of the FinTech Index with Global Systemically Important Banks (G-SIBs)","https://cronfa.swan.ac.uk/Record/cronfa66153","Mohammad Abedin","2024","Test","Tech","Swansea University"
"Facilitating requesting skills using high-tech augmentative and alternative communication devices with individuals with autism spectrum disorders: A systematic review","https://cronfa.swan.ac.uk/Record/cronfa18074","Simon Dymond","2014","The study aims to show the impact of financial knowledge among rural consumers’ access to financial technology services. In general, knowledge regarding any particular fact helps consumers to select or reject different options. Therefore, knowledge regarding financial services is considered a factor that influences access to financial technology services. This study carries out a survey-oriented method with a structured questionnaire. According to the data category, this study uses three well-known econometric models: logistic regression, probit regression, and complementary log–log regression, have been experimented. This study finds that knowledge regarding various factors significantly impact on access to financial technology services. Mainly, this study has important practical significance for the use of rural finance and financial technology in rural areas, which affects the entire economy.","Tech","Swansea University"
"Lidar Remote Sensing for Biomass Assessment","https://cronfa.swan.ac.uk/Record/cronfa16828","Peter North","2012","Test","Tech","Swansea University"
"Lidar Remote Sensing for Biomass Assessment","https://cronfa.swan.ac.uk/Record/cronfa15575","Jacqueline Rosette","2012","This research employs the concept of social capital to compare the efforts that a range of tech companies have claimed to take to counter polarization and extremism and build resilience on their platforms. The dataset on which our analysis is based is made-up of a purposive sample of official blog posts from three ‘older’ (i.e., Facebook, Twitter, YouTube) and three ‘newer’ (i.e., TikTok, Discord, and Telegram) technology platforms. The selected posts focused on companies’ efforts to make their platform safer, build community resilience, counter violent extremism and/or polarization, or mentioned related topics such as countering hate organizations, radicalization, or misinformation. Revealed were seven themes incorporating, to a greater or lesser extent, the three main types of social capital (i.e., bonding, bridging and linking). These themes were granting user powers, strengthening existing communities, provision of information and education, building community, enhancing user rights, keeping users safe, and building trust and relationships with users. Analysis of these showed that while creation of all three types of social capital was apparent, similar to previous studies, bridging capital dominated here too; while there were some discrepancies between social capital generating activities and their framings on ‘older’ versus ‘newer’ platforms, other factors, including platform size and company values are likely to be equally or more important; and, finally, that companies attempts at generating online social capital can have negative as well as positive impacts with regard to countering polarization and extremism.","Tech","Swansea University"
"ESG disclosure and technological innovation capabilities of the Chinese listed companies","https://cronfa.swan.ac.uk/Record/cronfa63248","Abedin Abedin","2023","Test","Tech","Swansea University"
"Design and Implementation of Interactive Flow Visualization Techniques","https://cronfa.swan.ac.uk/Record/cronfa24673","Bob Laramee","2012","None","Tech","Swansea University"
"Burry Inlet Cockle Mortalities Investigation 2009-2011","https://cronfa.swan.ac.uk/Record/cronfa13095","Ruth Callaway","2012","Test","Tech","Swansea University"
"Cytokines and the Innate Immune Response at the Materno-Fetal Interface","https://cronfa.swan.ac.uk/Record/cronfa20924","Aled Bryant","2012","Scholars have been arguing for years that responses to terrorist content on tech platforms have, to-date, been inadequate. Past responses have been reactive and fragmented with tech platforms self-regulating. Over the last few years, many governments began to decide that the self-regulatory approach was not working. As a result, a number of regulatory frameworks have been proposed and/or implemented. However, they have been highly criticised. The purpose of this thesis is to propose a new regulatory framework to counter terrorist content on tech platforms and overcome many of these criticisms. Scholars have argued that it is vital that future regulation be informed by past experience and supported by evidence from prior research. Therefore, a number of steps were taken. First, this thesis examines a review of literature into what platforms are exploited by terrorist organisations. Next, a content analysis was undertaken on blogposts that tech platforms publish in order to investigate the efforts that tech platforms report making to counter terrorist content on their services and the challenges that they face. Third, a sample of existing or currently proposed regulatory frameworks were examined in order to learn what was done well and what gaps, limitations and challenges exist that require addressing in future regulation. Finally, social regulation theory was identified as applicable in this regulatory context. Social regulation strategies were examined in three other regulatory contexts in order to examine whether they could be used in this regulatory context. The findings from the above analyses were used to inform a new regulatory framework that is proposed in this thesis. In addition to proposing a new regulatory framework, this thesis also identified three compliance issues that tech platforms may face. These compliance issues are addressed alongside the proposal of the framework. Overall, it is argued that previous regulatory attempts failed to consider the diverse array of challenges that are faced by different platforms when countering terrorist content. The regulatory framework proposed in this thesis researched these challenges and identified strategies from a social regulation approach, learning lessons from how they were applied elsewhere to overcome some of the key criticisms and limitations of existing regulatory practice.","Tech","Swansea University"
"The effect of n-3 (omega 3) polyunsaturated fatty acids on degenerative joint disease","https://cronfa.swan.ac.uk/Record/cronfa30979","Sarah Rees","2003","Test","Tech","Swansea University"
