"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Observing temporally varying synoptic‐scale total alkalinity and dissolved inorganic carbon in the Arctic Ocean ","https://ore.exeter.ac.uk//repository/handle/10871/134779","Green, HL; Findlay, HS; Shutler, JD; et al.","December 2023","The long-term absorption by the oceans of atmospheric carbon dioxide is leading to the slow decline of ocean pH, a process termed ocean acidification (OA). The Arctic is a challenging region to gather enough data to examine the changes in carbonate chemistry over sufficient scales. However, algorithms that calculate carbonate chemistry parameters from more frequently measured parameters, such as temperature and salinity, can be used to fill in data gaps. Here, these published algorithms were evaluated against in situ measurements using different data input types (data from satellites or in situ re-analysis climatologies) across the Arctic Ocean. With the lowest uncertainties in the Atlantic influenced Seas (AiS), where re-analysis inputs achieved total alkalinity estimates with Root Mean Squared Deviation (RMSD) of 21 μmol kg−1 and a bias of 2 μmol kg−1 (n = 162) and dissolved inorganic carbon RMSD of 24 μmol kg−1 and bias of −14 μmol kg−1 (n = 262). AiS results using satellite observation inputs show similar bias but larger RMSD, although due to the shorter time span of available satellite observations, more contemporary in situ data would provide further assessment and improvement. Synoptic-scale observations of surface water carbonate conditions in the Arctic are now possible to monitor OA, but targeted in situ data collection is needed to enable the full exploitation of satellite observation-based approaches.","Marine","University of Exeter"
"Practitioner approaches to trade‐off decision‐making in marine conservation development ","https://ore.exeter.ac.uk//repository/handle/10871/134529","Fortnam, M; Chaigneau, T; Evans, L; et al.","August 2023","Mounting evidence suggests that win-wins are elusive and trade-offs are the norm in marine conservation development practice. The status quo involves trade-offs, and any change brought to ecosystems, economies and societies will alter the distribution of costs and benefits, creating other winners and losers among ecosystem services, sectors and people. While studies are increasingly acknowledging the prevalence of trade-offs, this article analyses how practitioners working for conservation development agencies consider, facilitate and make trade-off decisions a priori and post hoc when designing and implementing marine conservation development programmes in Southeast Asia. We find that these practitioners recognize both substantive trade-offs, which are diverse social and ecological trade-offs resulting from their programmes, and process trade-offs, related to how they design programmes, including between their prioritization of different locations; between strategic relationships; and between the efficacy, equity and sustainability of projects. Existing decision support tools only capture a limited range of substantive (mainly ecological) trade-offs, however, and are not widely used. Typically, social trade-offs are not systematically assessed. Instead, they are implicitly identified by participants and beneficiaries voicing their concerns during consultation processes. Importantly, whether a trade-off is then deemed acceptable is not determined through transparent assessment of trade-offs and principles of equity or justice but by the uneven political power of stakeholders to project their values in decision-making processes. The article concludes that practitioners should facilitate inclusive, transparent and systematic identification and deliberation of the social acceptability of multidimensional trade-offs, and formulate response options to avoid or minimize adverse consequences. Tackling trade-offs in this way has the potential to make invisible trade-offs visible and improve the sustainability and legitimacy of marine conservation development programmes while promoting the interests of the most marginalized in efforts to achieve the sustainable development goals. Read the free Plain Language Summary for this article on the Journal blog.","Marine","University of Exeter"
"Antarctic extreme events ","https://ore.exeter.ac.uk//repository/handle/10871/134604","Siegert, MJ; Bentley, MJ; Atkinson, A; et al.","August 2023","There is increasing evidence that fossil-fuel burning, and consequential global heating of 1.1°C to date, has led to the increased occurrence and severity of extreme environmental events. It is well documented how such events have impacted society outside Antarctica through enhanced levels of rainfall and flooding, heatwaves and wildfires, drought and water/food shortages and episodes of intense cooling. Here, we briefly examine evidence for extreme events in Antarctica and the Southern Ocean across a variety of environments and timescales. We show how vulnerable natural Antarctic systems are to extreme events and highlight how governance and environmental protection of the continent must take them into account. Given future additional heating of at least 0.4°C is now unavoidable (to contain heating to the “Paris Agreement 1.5°C” scenario), and may indeed be higher unless drastic action is successfully taken on reducing greenhouse gas emissions to net zero by mid-Century, we explain it is virtually certain that future Antarctic extreme events will be more pronounced than those observed to date.","Marine","University of Exeter"
"Using citizen science to understand floating plastic debris distribution and abundance: A case study from the North Cornish coast (United Kingdom) ","https://ore.exeter.ac.uk//repository/handle/10871/133667","Clark, L; Allen, R; Botterell, ZLR; et al.","July 2023","Citizen science is now commonly employed to collect data on plastic pollution and is recognised as a valuable tool for furthering our understanding of the issue. Few studies, however, use citizen science to gather information on water-borne plastic debris. Here, citizen scientists adopted a globally standardised methodology to sample the sea-surface for small (1-5 mm) floating plastic debris off the Cornish coast (UK). Twenty-eight trawls were conducted along five routes, intersecting two Marine Protected Areas. Of the 509 putative plastic items, fragments were most common (64%), then line (19%), foam (7%), film (6%), and pellets (4%). Fourier-transform infrared spectroscopy identified the most common polymer type as polyethylene (31%), then nylon (12%), polypropylene (8 %), polyamide (5%) and polystyrene (3%). This study provides the first globally comparative baseline of floating plastic debris for the region (mean: 8512 items km−2), whilst contributing to an international dataset aimed at understanding plastic abundance and distribution worldwide.","Marine","University of Exeter"
"Environmental Damage Caused by Marine Litter: A Legal Discussion on Responsibility and its Allocation Among States ","https://ore.exeter.ac.uk//repository/handle/10871/133311","Dan, HJ","June 2023","About two-thirds of the Earth is composed of oceans and is home to hundreds of millions of species of organisms. The oceans also absorb vast amounts of carbon dioxide and play an essential role in mitigating climate change. In addition, the sea provides abundant resources, serves as the most critical transportation route for world trade and has significant value in terms of human economy and industry. As such, the ocean is closely related to our lives, and its importance is indescribable. However, the ocean, which is inextricably related to our lives, is greatly threatened by pollution, and one of the problems is pollution from marine litter.  Various marine organisms are physically affected by being entangled in or ingesting marine litter floating in the sea, and the invasion of alien species threatens the ecosystem through floating debris. Marine litter also affects marine industries such as shipping and tourism and has a serious impact on the human economy, society, and health through the sustainability and food chain of the marine environment. However, marine litter that negatively affects the marine environment and human life is becoming more serious.  Marine litter has a transboundary nature that moves to an area beyond its jurisdiction by currents, winds, and various natural phenomena. It also has the property of being oxidised and decomposed in the atmosphere and fragmented into fine pieces. It also moves through imports and exports of waste between countries. Waste transported to developing countries is often discharged into the ocean due to insufficient management capability. Therefore, marine litter is a pollutant that may differ between the person who initially generated it and the person who finally discharged it into the sea. In addition, marine litter is a pollutant composed of several polluters and victims, and in fact, it is an environmental issue in which we can all become polluters and victims. Moreover, the damage caused by marine litter often doesn't become immediately apparent. It may only become evident after a certain amount of time has passed and pollutants have accumulated. Therefore, identifying the causal relationship and measuring the damage caused by pollutants can be quite challenging.  Even though marine litter that has such a negative impact on the marine environment and human life is a pollutant that must be regulated, there is currently no legally binding treaty at the international level that directly regulates marine litter. In addition, there are many difficulties in determining responsibility for environmental damage caused by marine litter under the current responsibility regime in international environmental law.  Therefore, this thesis aims to present the responsibility and allocation of environmental damage caused by marine litter. To this end, this thesis suggests that it is necessary to adopt and apply international environmental principles to overcome the limitations of marine litter reduction, responsibility, and allocation. Moreover, this thesis will not only present a simple argument that marine litter should be reduced for environmental protection and the international community's attention is needed, but it will also constitute a piece of original research that suggests specific measures for the responsibility and allocation of marine litter.","Marine","University of Exeter"
"A framework for studying ecological energy in the contemporary marine environment ","https://ore.exeter.ac.uk//repository/handle/10871/134490","Kressler, MM; Dall, SRX; Sherley, RB","June 2023","Historic limitations have resulted in marine ecological studies usually overlooking some well-established concepts from behavioural ecology. This is likely because the methods available were easily overwhelmed by the scale of ecological processes and sampling resolution in the marine environment. Innovations in technology, data management, and statistical modelling now provide the capacity to fully embrace behavioural ecology concepts and study marine ecological interactions from a more holistic perspective. To facilitate this vision, we propose a novel perspective and workflow for marine ecology: the Seascape of Ecological Energy, or SEE-scapes. SEE-scapes contextualizes the accumulated knowledge from marine biology and behavioural ecology research and provides a guide for marine scientists interested in grounding their research in behavioural ecology's first principles. SEE-scapes specifies relevant considerations for contemporary seascapes, with special attention to relationships between individuals and their conspecifics, competitors, predators, and the abiotic environment. It is formulated to account for how the unique features of marine vertebrates require revisions to standard, terrestrially focused methodological approaches, and offers solutions for how to sample and model the eco-evolutionary drivers of behaviour across the dynamic and hierarchical seascape. Simply put, SEE-scapes provides the guidance to translate a dynamic system and reveal opportunities for collaborative and integrative research.","Marine","University of Exeter"
"Avian Ecology in a Changing World ","https://ore.exeter.ac.uk//repository/handle/10871/133305","Morten, J","June 2023","Migratory birds rely on different sites throughout their annual cycle to breed, overwinter and to stop and refuel during migration. Dependence on multiple sites means that migratory bird populations are more likely to decline than non-migratory species, and their conservation is often more complicated and requires a holistic approach with international collaborations. In a rapidly changing world there are a suite of potential threats, many caused by human activities, which can threaten the conservation of migratory birds. In this thesis, I examine how changes to prey landscapes and shifts in weather and climate could impact the behaviours of Eurasian oystercatchers Haematopus ostralegus and arctic terns Sterna paradisaea. In the four data chapters I use a combination of GPS tracking technology and field observations to investigate the species foraging behaviours, determine how they respond to weather conditions, model oystercatcher survival, and project how future climate change might alter arctic tern migration. This thesis reveals that (i) oystercatchers in the Exe Estuary may be travelling outside of the protected area to forage, with younger individuals travelling further; (ii) the survival rates of juveniles, sub-adults and adult oystercatchers in Exe Estuary were high over the last four years, indicating that the long-term population decline may be caused by factors away from the Exe; (iii) incubating arctic terns forage over seven times further from the colony than previously recorded, they do not alter their behaviour in response to the winds, and they do not forage in the same areas at the same time as fishing operations; and (iv) projected changes to environmental conditions by 2100, including a reduction in Southern Ocean sea ice, reduced primary productivity at a key stopover site and changes to wind support could affect arctic terns during the migration and non-breeding periods. Collectively this work highlights how species may respond to environmental change, and the importance of examining extrinsic factors in combination with biologging and field observations to understand animal behaviour.","Marine","University of Exeter"
"Marine big data-driven ensemble learning for estimating global phytoplankton group composition over two decades (1997–2020) ","https://ore.exeter.ac.uk//repository/handle/10871/133153","Zhang, Y; Shen, F; Sun, X; et al.","May 2023","Accurate monitoring of the spatial-temporal distribution and variability of phytoplankton group (PG) composition is of vital importance in better understanding of marine ecosystem dynamics and biogeochemical cycles. While existing bio-optical algorithms provide valuable information, relying solely on satellite ocean color data remains insufficient to obtain high-precision retrieval of PG due to the intricate nature of the bio-optical signal and PG composition itself. An interdisciplinary approach combining advancements in machine learning with big data from ocean observations and simulations offers a promising avenue for more accurate quantification of PG composition. In this study, an ensemble learning approach, called the spatial-temporal-ecological ensemble (STEE) model, is developed to construct a robust prediction model for eight distinct phytoplankton groups (i.e., Diatoms, Dinoflagellates, Haptophytes, Pelagophytes, Cryptophytes, Green Algae, Prokaryotes, and Prochlorococcus). The proposed method introduces multiple data simultaneously: ocean color, physical oceanographic, biogeochemical, and spatial and temporal information. An ensemble strategy is applied to increase the performance of the model by merging three advanced machine-learning algorithms. The combined validation of multiple cross-validation (CV) strategies (i.e., standard, spatial block, and temporal block CVs) shows that the proposed STEE model has superior robustness and generalization ability. In addition, the analysis shows a high degree of concordance between the independent datasets and the modeled estimations for long-time series sites, indicating that the STEE model is capable of effectively monitoring long-term trends in phytoplankton group composition. Finally, the proposed model was utilized to retrieve global monthly phytoplankton group products (STEE-PG) over an extended period (September 1997 to May 2020), and comparisons demonstrated better rationality of spatio-temporal distribution than existing satellite-derived phytoplankton group products. Hence, this new model comprehensively integrates all kinds of observation data and yields long-term global PG products with high accuracy, which will enhance our understanding of the response of marine ecosystems to environmental and climate change.","Marine","University of Exeter"
"Marine turtles: a comprehensive review and an assessment of climate change-associated impacts in Abu Dhabi, United Arab Emirates ","https://ore.exeter.ac.uk//repository/handle/10871/133018","Alameri, H","April 2023","Climate change threatens marine turtles that depend on beaches for nesting with temperature changes affecting embryonic development and sex determination. Sea level rise may destroy their nesting habitats, and warming temperatures may cause complete development failure and imbalanced sex ratios. It is critical, therefore, to understand the likely climate change impacts to ensure mitigation is undertaken. It is particularly useful to examine climate change impacts in areas already facing extreme environmental conditions. The northwestern Indian Ocean (NWIO) is a relatively understudied region regarding marine turtles. Key knowledge gaps helped shape the main aims of this thesis, and these are: 1. to understand the status of marine turtles in the NWIO region from published material and regional expert elicitation; 2. to analyze 20 years of available data on marine turtles in Abu Dhabi, United Arab Emirates; 3. to investigate nest temperatures in Abu Dhabi to estimate primary sex ratios and the likely impact of global climate change on population dynamics and conservation, and; 4. to estimate the level of nest inundation that might result from forecast sea level rises associated with climate change. My key findings were that: 1. Significant research and conservation efforts have focused on marine turtles across the NWIO region. I identified major threats, knowledge gaps, impediments to practical conservation, and strengths and opportunities towards creating a knowledge base for future research. 6 2. The long-term marine turtle conservation plan in Abu Dhabi Emirate covers nesting ecology, foraging, mortality investigations, and rehabilitation initiatives. The mean estimate of hawksbill turtle clutches per year was 220 while the foraging population of all species and all sizes found in the emirate is 5,550–7,488 individuals. The majority of mortality was due to drowning in abandoned nets. Further research, including additional in-water foraging studies, population structure, and comprehensive nesting trends, is vital. 3. Primary sex ratios of hawksbill hatchlings are prone to be highly female-biased (> 80 % female), and only nests in the first three weeks of the breeding season were likely to have produced male hatchlings. 4. Beaches at major nesting islands will be profoundly affected by inundation due to sea level rise, however, the core nesting areas will remain as potential nesting sites. I propose additional management approaches under each aspect and a detailed list of research priorities for Abu Dhabi","Marine","University of Exeter"
"Marine plastic: The solution is bigger than removal ","https://ore.exeter.ac.uk//repository/handle/10871/132886","García-Hermosa, MI; Woodall, LC","April 2023","Despite the increase in the documentation on, and interest in marine debris, there remains a gap between the analytic information available and the recommendations developed by policy and decision makers that could reduce this pollutant. Our paper summarizes some successful initiatives across policy, industry, infrastructure and education; and where they sit in the value chain of plastic products. We suggest that a multidisciplinary approach is required to most effectively address the marine plastic litter problem. This approach should emphasize (1) minimizing plastic production and consumption (where possible), and waste leakage; by (2) improving waste management (taking into consideration the informal sector) rather than focussing on clean-up activities. We then suggest some steps that once addressed would assist policy professionals, and a wide variety of entities and individuals with decision-making to reduce marine plastic litter. We suggest the creation of a user-friendly framework (tool) would facilitate transparency and democratization of the decision-making process across stakeholders and the wider community. This tool would be most useful if it comprised information on (i) defining appropriate metrics for quantifying plastic waste for the study/work case; (ii) providing a list of possible interventions with their key associated enabling and disabling factors, (iii) identifying the main influential factors specific to the situation/region; (iv) recognizing the risks associated with the selected interventions and the consequences of these interventions on the most influential factors; (v) objectively ranking solutions using the information gathered (metrics, targets, risks, factors) based on the regional, national, and/or international context. This tool then provides an opportunity for user groups to explore different suites of options for tackling marine plastic pollution and co-create a suite that is optimum for them.","Marine","University of Exeter"
"Nutritional and Health Benefits of the Brown Seaweed Himanthalia elongata ","https://ore.exeter.ac.uk//repository/handle/10871/132755","Ilyas, Z; Ali Redha, A; Wu, YS; et al.","March 2023","Himanthalia elongata is a brown seaweed containing several nutritional compounds and bioactive substances including antioxidants, dietary fibre, vitamins, fatty acids, amino acids, and macro- and trace- elements. A variety of bioactive compounds including phlorotannins, flavonoids, dietary fucoxanthin, hydroxybenzoic acid, hydroxycinnamic acid, polyphenols and carotenoids are also present in this seaweed. Multiple comparative studies were carried out between different seaweed species, wherein H. elongata was determined to exhibit high antioxidant capacity, total phenolic content, fucose content and potassium concentrations compared to other species. H. elongata extracts have also shown promising anti-hyperglycaemic and neuroprotective activities. H. elongata is being studied for its potential industrial food applications. In new meat product formulations, it lowered sodium content, improved phytochemical and fiber content in beef patties, improved properties of meat gel/emulsion systems, firmer and tougher with improved water and fat binding properties. This narrative review provides a comprehensive overview of the nutritional composition, bioactive properties, and food applications of H. elongata.","Marine","University of Exeter"
"Coral adaptive capacity insufficient to halt global transition of coral reefs into net erosion under climate change ","https://ore.exeter.ac.uk//repository/handle/10871/132738","Cornwall, CE; Comeau, S; Donner, SD; et al.","March 2023","Projecting the effects of climate change on net reef calcium carbonate production is critical to understanding the future impacts on ecosystem function, but prior estimates have not included corals' natural adaptive capacity to such change. Here we estimate how the ability of symbionts to evolve tolerance to heat stress, or for coral hosts to shuffle to favourable symbionts, and their combination, may influence responses to the combined impacts of ocean warming and acidification under three representative concentration pathway (RCP) emissions scenarios (RCP2.6, RCP4.5 and RCP8.5). We show that symbiont evolution and shuffling, both individually and when combined, favours persistent positive net reef calcium carbonate production. However, our projections of future net calcium carbonate production (NCCP) under climate change vary both spatially and by RCP. For example, 19%–35% of modelled coral reefs are still projected to have net positive NCCP by 2050 if symbionts can evolve increased thermal tolerance, depending on the RCP. Without symbiont adaptive capacity, the number of coral reefs with positive NCCP drops to 9%–13% by 2050. Accounting for both symbiont evolution and shuffling, we project median positive NCPP of coral reefs will still occur under low greenhouse emissions (RCP2.6) in the Indian Ocean, and even under moderate emissions (RCP4.5) in the Pacific Ocean. However, adaptive capacity will be insufficient to halt the transition of coral reefs globally into erosion by 2050 under severe emissions scenarios (RCP8.5).","Marine","University of Exeter"
"Marine citizenship: the right to participate in the transformation of the human-ocean relationship for sustainability ","https://ore.exeter.ac.uk//repository/handle/10871/132523","Buchan, PM; Evans, LS; Pieraccini, M; et al.","March 2023","Marine citizenship is a relatively new field of enquiry and research to date has focused on individual pro-environmental behaviour change as an expression of responsibility towards the ocean. The field is underpinned by knowledge-deficit and technocratic approaches to behaviour change such as awareness raising, ocean literacy, and environmental attitudes research. In this paper we develop an interdisciplinary and inclusive conceptualisation of marine citizenship. We use mixed methods to study the views and experiences of active marine citizens in the United Kingdom to broaden understandings of marine citizens’ characterisation of marine citizenship, and their perceptions of its importance in policy- and decision-making. Our study shows that marine citizenship entails more than individual pro-environmental behaviours, and includes public-facing and socially collective political actions. We contextualise the role of knowledge, finding more complexity than normative knowledge-deficit approaches permit. We illustrate the importance of a rights-based framing of marine citizenship which incorporates political and civic rights to participate in the transformation of the human-ocean relationship for sustainability. Recognising this more inclusive approach to marine citizenship, we propose an expanded definition to support further exploration of the multiple dimensions and complexities of marine citizenship and to enhance its benefits for marine policy and management.","Marine","University of Exeter"
