"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Drivers of thoroughness of NPD tool use in small high-tech firms","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Drivers-of-thoroughness-of-NPD-tool/9921863578201341?institution=61RMIT_INST","Paul Knott (External Author)","2019","This paper explores how thoroughly practitioners in small high-tech firms use tools in support of NPD activities. We present a mixed-methods study starting with a survey of 99 firms covering 76 tools across 12 functional perspectives on NPD, which shows wide variability in reported thoroughness of use. We investigate what drives this variability via 17 interviews. We find that the principal driver is institutional pressures that prioritise either rigorous process or pressure from targets. Based on these drivers and responses, we provide contingency-based advice as to how firms in different contexts can get the best results from using NPD tools.","Tech","Royal Melbourne Institute of Technology"
"Building simplexity: the 'more or less' of post-digital architecture practice","https://researchrepository.rmit.edu.au/esploro/outputs/doctoral/Building-simplexity-the-more-or-less/9921864092901341?institution=61RMIT_INST","Kristof Crolla","2018","A strong dichotomy exists between the increased architectural design agency offered by digital tools today and the affordances given by many construction contexts, especially building environments in developing countries with limited available means.<br /><br />This creative practice research project questions whether computational design tools can be used differently in contemporary architecture practice so that onsite affordances can be increased in parallel with the expanding virtual design solution space. It postulates that by incorporating incertitude as a productive and constructive component in alternative computation-driven design and materialisation methods (rather than as negatives), the locally available solution space for built architecture can be dramatically expanded and onsite ability and agency increased.<br /><br />The study develops a methodology that aims at procedurally managing serious slippage from aleatory occurrences during materialisation and transforming it into a practical opportunity for non-standard project realisation. In doing so the case is made for the use of more democratic epistemic models and more intelligent structures of approximation than (common) deterministic approaches in digital design would allow for.<br /><br />The field of study is &lsquo;Post-Digital Architectural Design Practice,&rsquo; which is characterised by virtually unlimited computational ability, precision and unprecedented access to specialised and complex processes, wherein the challenge lies in the translation of its expanded agency into professional application. The employed methodologies are &lsquo;Participatory Action Research&rsquo; and &lsquo;Reflective Practice,&rsquo; applied on an existing and developing body of creative works of increasing scale and complexity, built in volatile construction contexts. Their study identifies and challenges preconceived notions behind their creation and frames these in dialectic space for further development until higher-order knowledge is extracted in contribution to the overall field of study.<br /><br />The demonstrator employs protean design diagrams capable of absorbing serendipity throughout the project crystallisation process. Named &lsquo;vibrant objectiles,&rsquo; these diagrams consist of holistic, computation-driven, associative design models that are procedural in nature and cover both project design and delivery. They are built from a select number of interdependent components that are optimised for local implementation. These are placed in and communicate across a hierarchy of scale and impact, enabling the emergence of larger-scale complexity. They relate to aspects of project materiality, material system and/or materialisation, and can incorporate site-specific idiosyncrasies. They have potentially high levels of volatility or uncertainty, termed &lsquo;vibrancy&rsquo;. This vibrancy is managed throughout the project development, rather than locked down. From early on, the extensibility of potential deviations is harnessed within the developing objectile that incorporates continuous feedback from rigorous prototyping. Until project completion, uncertainty is given room to feed back into the system, giving rigour and animus to the whole. Hence, rather than seeing the act of design materialisation as the literal translation of digitally designed objects, the proposed method embraces fluctuations as the design develops into its final singular site-specific solution.<br /><br />Evaluation of the potential and efficacy of the proposed method challenges the role practising architects are often given and the extent of their authority within professional legal frameworks. For the proposed method to successfully bridge the dissociation between theory and practice, the architects&rsquo; mode of operation needs to change, and the extent of their actions to dramatically expand. However, once these changes are made possible, the discussed projects demonstrate that the increase of local onsite affordance can be substantial.<br />","Tech","Royal Melbourne Institute of Technology"
"Innovation in China's high-tech industries: barriers and their impact on innovation performance","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Innovation-in-Chinas-high-tech-industries-barriers/9921858908301341?institution=61RMIT_INST","Renyong Chi (External Author)","2013","China's high-tech industry has been regarded as a new driving force for national economic growth and industry restructuring over the next decade. Innovation is the most important activity in the high-tech industry. One critical area for improving innovation is to identify and overcome its barriers. This article reports on the perceptions of managers from a survey completed by 1,722 of China's high-tech enterprises on external and internal barriers to innovation in Zhejiang Province of China and how these barriers impact on the firms' innovation performance. Based on our findings, we have conceptualised innovation barriers into two groups: kinetic and static barriers. The implications from these findings for public policy and innovation management are discussed and remedies proposed.","Tech","Royal Melbourne Institute of Technology"
"Affordable, performative and responsive: Designing affordable responsive architectural prototypes through physical and digital modelling","https://researchrepository.rmit.edu.au/esploro/outputs/conferenceProceeding/Affordable-performative-and-responsive-Designing-affordable/9921858599601341?institution=61RMIT_INST","None","2011","The significance of this research lies in the investigation of agglomerating issues of affordability in responsive architecture to achieve long term performative and cost-saving benefits. Conventionally, performance analysis of responsive design is evaluated using simulation of digital model. The inaccuracy of most building performance simulation leads to a huge prediction error in the actual building performance, which yields miscalculation in the building operational cost. This paper proposes a novel method for delivering a cost benefit analysis for responsive design. Two different strategies are explored in parallel. Firstly, hands-on approach through fabrication of physical models which directly associated to digital models, whereby the fabrication and operational costs of the physical prototypes are measured and monitored. Secondly, qualitative approach through cost benefit analysis of real world building projects which employ responsive architectural components.","Tech","Royal Melbourne Institute of Technology"
"Children as agents of secondary socialisation for their parents","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Children-as-agents-of-secondary-socialisation/9921858607901341?institution=61RMIT_INST","Anthony Lobo (External Author)","2011","Purpose - The purpose of this paper is to contribute to the body of knowledge associated with consumer socialisation. The authors investigate how children function as socialisation agents for their parents in influencing their purchase intentions of computer and high-tech products - essentially the idea of the young educating the old. Design/methodology/approach - A review of the extant literature relating to consumer socialisation, social power and knowledge about computer related and small high-tech products yielded meaningful hypotheses. A structured survey which was required to be completed by dyads (i.e. children and parents) was mailed to Australian families in the state of Victoria. Data obtained from 180 usable responses from the dyads were analysed to test the hypotheses. Findings - Children are seen to possess expert power over their parents with regards to computer related and small high-tech products; which make them an important agent of secondary socialisation for their parents. Men are perceived as being more knowledgeable than women, a phenomenon which leads mothers to be more inclined to seek their children's (son's in particular) advice.","Tech","Royal Melbourne Institute of Technology"
"Large-scale structural fire investigation of composite panels under compressive load","https://researchrepository.rmit.edu.au/esploro/outputs/conferenceProceeding/Large-scale-structural-fire-investigation-of-composite/9921858589501341?institution=61RMIT_INST","E. Hugi (External Author); C. Ludwig (External Author); B Lattimer (External Author); Zenka Mathys (External Author); S Case (External Author); A. Gibson (External Author)","2011","Fiber-reinforced polymers (FRPs) are increasingly used in various applications in the naval, aviation, automotive and building industry. A major concern is the fire behavior of FRPs, especially their thermal softening with increasing temperature and consequently the reduction of load bearing capacity with adverse impact on structural integrity. In order to improve the composite fire performance and enhance the reliability of composite applications, it is necessary to study and understand the structural response of FRPs subjected to combined thermal and mechanical loadings. Special attention has to be paid to in depth analysis of various length- and time-scales. This paper presents the results of a series of large-scale structural fire experiments with E-glass fiber/vinyl ester panels subjected to compression loading and one-sided heating. All panels had the same overall dimensions of 2100 mm in width, 3000 mm in height and 13.0 to 13.5 mm in thickness. The fire exposed side was protected with a 25 mm thick thermal insulation made of ceramic fiber wool. The panels, with as well as without Balsa wood core stiffeners, were subjected to mechanical compressive loads in the range between 10 and 50 kN . The fire scenario was in line with the ISO 834-1 standard fire and in one case with the EN 1363-2 hydrocarbon temperaturetime curve for comparison reasons. Failure times were observed from 25 minutes to no failure at 115 minutes. Measurement instrumentation, time dependent temperature profiles, failure modes, failure times etc. have been highlighted.","Tech","Royal Melbourne Institute of Technology"
"Current scenario and challenges of plastic pollution in Bangladesh: a focus on farmlands and terrestrial ecosystems","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Current-scenario-and-challenges-of-plastic/9922212681301341?institution=61RMIT_INST","Md. Islam (External Author); Sumaiya Ruponti (External Author); Md. Rakib (External Author); Huy Nguyen (External Author)","2023","Plastic is considered one of the most indispensable commodities in our daily life. At the end of life, the huge ever-growing pile of plastic waste (PW) causes serious concerns for our environment, including agricultural farmlands, groundwater quality, marine and land ecosystems, food toxicity and human health hazards. Lack of proper infrastructure, financial backup, and technological advancement turn this hazardous waste plastic management into a serious threat to developing countries, especially for Bangladesh. A comprehensive review of PW generation and its consequences on environment in both global and Bangladesh contexts is presented. The dispersion routes of PW from different sources in different forms (microplastic, macroplastic, nanoplastic) and its adverse effect on agriculture, marine life and terrestrial ecosystems are illustrated in this work. The key challenges to mitigate PW pollution and tackle down the climate change issue is discussed in this work. Moreover, way forward toward the design and implementation of proper PW management strategies are highlighted in this study. [Figure not available: see fulltext.]","Marine","Royal Melbourne Institute of Technology"
"Factors driving plastic-related behaviours: Towards reducing marine plastic waste in Hoi An, Vietnam","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Factors-driving-plastic-related-behaviours-Towards-reducing/9922282533701341?institution=61RMIT_INST","Thi Pham (External Author); Thi Huynh (External Author); Duc Vu (External Author)","2023","Single-use plastic (SUP) waste is one of the world's major problems, particularly if it continues to escape into the ocean unchecked; it will become the leading contributor to ocean pollution. Preventing plastic waste at its source has proven to be the most effective solution to the problem. This study explores a variety of factors that may contribute to SUP consumption and reduction behaviour in a convenient sample of residents living in Hoi An, a tourist coastal city in Vietnam. Using a cross-sectional design, the study reached 150 Vietnamese respondents between June and September 2022. The results revealed that subjective knowledge about plastics and plastic wastes (b = 0.391) and perceived strictness of legal consequences of inappropriate plastic disposal (b = -0.642) were two significant predictors of SUP reduction, while perceived cost advantage of plastics (b = 0.390) was the only predictor of SUP consumption. This study also found that the mean reported level of plastic consumption varied across three different parts of Hoi An City, with the residents of Cham Island (an area with active environmental action programmes) consuming significantly fewer SUP products compared to those living in urban and suburban areas. A model of motivation to reduce plastic waste was finally discussed. In conclusion, besides the traditional approach of raising public knowledge on the plastic problem, it is suggested that imposing strict penalties for inappropriate disposal and increasing the price of SUP plastics may be the most effective ways to reduce SUP plastic waste at its sources.","Marine","Royal Melbourne Institute of Technology"
"Growth of marine biofilms and macrofouling organisms on biocide-infused, 3D-printed thermoplastics","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Growth-of-marine-biofilms-and-macrofouling/9922261880501341?institution=61RMIT_INST","Gemma Wilding-McBride (RMIT Student Author); Andrew Scardino (External Author)","2023","3D printing has become widely used to rapidly prototype and manufacture novel or bespoke objects or replacement components in a wide range of marine industries, engineering, and research. 3D-printed objects are subject to marine biofouling, impacting their operation and longevity. Application of antifouling paints or coatings adds costly and time-consuming steps and may interfere with the function of fine surface features, counteracting some of the benefits of 3D-printing technology. We measured the antifouling performance of two 3D-printing thermoplastics embedded with antifouling biocides to create 3D-printed materials with inherent antifouling properties: 1) polycaprolactone (PCL) mixed with the organic biocide dichlorooctylisothiazolinone (DCOIT) and extruded as 3D-printing filament, and 2) a commercial polylactic acid (PLA) 3D-printing filament with embedded copper powder. Settlement plates printed from these thermoplastics (“PCL-DCOIT” and “PLA-Cu”, respectively) and deployed in temperate, coastal marine water for 17 weeks during summer remained free of macrofouling. A biofilm developed, and 16S and 18S rRNA metabarcoding analyses revealed that early stage biofilms (at 5 and 12 weeks) had dramatically altered assemblage structures of both prokaryotes and eukaryotes compared to natural biofilms. The assemblage on PCL-DCOIT had reduced microbial diversity, strong dominance of Proteobacteria and chlorophytes, and almost complete absence of Flavobacteriia, Cyanobacteria, and diatoms. In contrast, the biofilm on PLA-Cu had a dominance of Flavobacteriia over Proteobacteria, and resistance to chlorophytes, yet similar to PCL-DCOIT it resisted Cyanobacteria and diatoms. Such alterations to biofilm microbial assemblages could influence microbial dynamics, biofilm growth, and settlement cues to which biofouler propagules respond. At 17 weeks, the two biocide-embedded thermoplastics completely resisted macrofouling, equally well as three commercial antifouling coatings (","Marine","Royal Melbourne Institute of Technology"
"Durability Assessment of Alkali-Activated Concrete Exposed to a Marine Environment","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Durability-Assessment-of-Alkali-Activated-Concrete-Exposed/9922248548801341?institution=61RMIT_INST","Yulin Patrisia (RMIT Student Author); Arnaud Castel (External Author); Quang Nguyen (External Author); Arie Wardhono (External Author)","2023","This study investigated the performance of two alkali-activated concretes (AACs) subjected to marine exposure for 2 years. The AACs were synthesized from a low-calcium Class F fly ash (FA) and a blast-furnace slag. Concrete specimens were exposed in a marine environment in a port facility in southern Australia for 2 years. The specimens were subject to a range of nondestructive testing (NDT) techniques, including resistivity, Schmidt hammer, and ultrasonic pulse velocity (UPV) tests. In addition, chloride diffusion coefficients were calculated from concrete cores taken from specimens exposed in the marine environment. Microscopy analysis was undertaken using Fourier-transform infrared (FT-IR), nuclear magnetic resonance (NMR), and thermogravimetric analysis (TGA), and comparative data were taken on laboratory specimens at 28 days. Furthermore, the chloride diffusion coefficients were compared with the results of standard laboratory tests undertaken on the control samples at 28 days, including rapid chloride permeability testing (RCPT) using a 10-V driving voltage, an NT Build 492 test, and a bulk diffusion test, to determine the relationship between the 28-day laboratory tests results and the site performance. The data showed good correlation between the predicted performance based on the 28 day laboratory tests and the 2-year site data. The chloride diffusion of the ground granulated blast-furnace slag (GGBS) concrete agreed very accurately with the predicted value from the modified RCPT test, whereas the performance of FA concrete was superior to that predicted.","Marine","Royal Melbourne Institute of Technology"
"Study on the Vibration Characteristics of Marine Riser Based on Flume Experiment and Numerical Simulation","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Study-on-the-Vibration-Characteristics-of/9922253114701341?institution=61RMIT_INST","Qiurui Cai (External Author); Zhengnong Li (External Author); Han Luo (External Author); Guodi Duan (External Author); Bin Huang (External Author); Honghua Wu (External Author)","2023","This study investigated vortex-induced vibrations of marine risers in Ocean Thermal Energy Conversion systems. Flume experiments were conducted under two conditions: Condition 1 was with a fixed riser bottom, and Condition 2 was with a fixed bottom on a mooring platform. The cross-flow acceleration of the riser was measured at different current velocities, and corresponding vibration responses were analyzed. Numerical simulations based on the flume experiments were employed to validate the reliability of the simulation method. Results from the flume experiments revealed vortex-induced resonance in Condition 1 when the flow velocity approached the riser’s natural frequency. In Condition 2, similar vibration responses were observed, with maximum acceleration occurring during flow velocity-induced vortex-induced vibrations. However, at higher flow velocities, the acceleration response showed a decrease followed by an increase, indicating the excitation of higher-order modes. The numerical simulations matched the flume experiments in Condition 1. In Condition 2, while the acceleration response and frequency agreed during vortex- induced resonance, discrepancies arose in the flow velocity that caused vortex-induced vibrations compared to the flume experiments. This study demonstrated the accuracy of numerical simulations in reflecting vortex-induced vibrations of risers, providing a foundation for further research on complex riser systems.","Marine","Royal Melbourne Institute of Technology"
"Design and fabrication of artificial brain coral: Evolution principle, turbulent hydrodynamics and matter interchange","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Design-and-fabrication-of-artificial-brain/9922201957501341?institution=61RMIT_INST","Sen Lin (External Author); Nengzhuo Chou (External Author); Genbao Zhang (External Author); Chengwang Xiong (External Author); Jie Fang (External Author)","2023","This paper presents a study of the morphogenesis of brain corals based on an experimental investigation and a topological optimization method. The resistance to matter interchange was employed to allocate the optimal space for the growth of polyp colonies from the perspective of topological optimization, where the optimized structures are those of natural brain corals. Computational fluid dynamics simulations revealed that these complicated structures can provide shelter to protect polyps from ocean currents. A reverse mold was prepared from silica gel and used to cast models from mixtures of cement and calcium carbonate, where the mixture ratio was determined based on compressive strength and biocompatibility. Based on an acid corrosion experiment, the matter interchange capability was verified. This study also proved that the many folds in the structure of brain corals contribute to the circulation of seawater, thus maintaining the concentration of nutrients and hindering the deposition of harmful substances. This paper establishes an innovative methodology for the creation of artificial brain corals, which is important for environmental restoration.","Marine","Royal Melbourne Institute of Technology"
"CFD simulation of a full-scale three-dimensional flow and temperature distribution inside a reactor under ocean conditions","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/CFD-simulation-of-a-full-scale-three-dimensional/9922242012101341?institution=61RMIT_INST","Houjun Gong (External Author); Mengqi Wu (External Author); Nan Gui (External Author); Xingtuan Yang (External Author); Shengyao Jiang (External Author); Yanping Huang (External Author); Yuanfeng Zan (External Author)","2023","A series of three-dimensional full-scale fluid flow simulations are performed based on an integrated thermal marine reactor under ocean conditions. The aim is to understand the effects of ship motions including rolling, heaving, and inclination on flow field and thermal–hydraulic performance. Both forced circulation and natural circulation are taken into account since the abilities of coolant to maintain its original motion under ocean conditions are different. The temperature distribution, velocity field, and flow rate distribution of a static reactor are presented first for comparison. After additional forces or accelerations are introduced, the flow field in the marine reactors subjected to different types of ocean motions is explored. Results show that the rolling motion would have more significant impacts on marine reactors in natural circulation concerning temperature and SG (steam generator) flow rate. In natural circulation, the SG flow rate fluctuation can reach 35 kg/s when the rolling angle increases to 45°, compared to the maximum fluctuation of 8 kg/s under forced circulation. The rolling motion also greatly affects the flow field and flow rate distribution at the core inlet. Obvious vortex flows can be observed in the annulus both for forced circulation and natural circulation. The core channel with the minimum flow rate appears to be randomly located for the reactor subjected to rolling motion. For reactors in heaving motion, the fluid velocity changes periodically, and the flow rate in the SG and core regions increases significantly with the increase of the heaving period and acceleration. As for inclined reactors, the average velocity in the core becomes smaller while the temperature increases as the inclination angle of the reactor increases.","Marine","Royal Melbourne Institute of Technology"
