"Title","Href","Author","Date","Abstract","Keywords","University Name"
"The effects of adding high-intensity of effort resistance training to routine care in persons with type II diabetes: an exploratory randomized parallel-group time-series study","https://pure.solent.ac.uk/en/publications/the-effects-of-adding-high-intensity-of-effort-resistance-trainin","Giessing, J.; Eichmann, B.; Kemmler, W.; Westcott, W. L.; Winett, R.; Busuttil, K.; Steele, J.; Fisher, J. P.","15 Dec 2021","Aims This study considered the effects of supervised, low volume, high intensity of effort resistance training compared to continued routine care in persons with type II diabetes. Methods We utilized a randomized parallel-group time-series design. All participants completed baseline testing (T0) and then participated in an educational training intervention regarding the management of their diabetes and were followed up for six months, during which they received routine care before being retested (T1). Participants were then randomly allocated to either continue with routine care (CON) or receive the high intensity of effort resistance training intervention (HIT). Participants from both groups were retested again after six months (T2). All participants were followed up for a further 12 months before being finally tested (T3). Data were available from 57 participants who completed the whole duration of the study (HIT, n = 29; CON, n = 28) for measures of anthropometry (body mass, waist circumference, and BMI), body composition (body fat mass, body fat percentage, lean mass, and visceral fat mass), total body water, phase angle, HbA1c, fasted blood glucose, and subjective wellbeing (WHO-5). Results During the initial 6-months of routine care significant improvements were noted for waist circumference, body fat mass, lean mass, body fat percentage, lean mass percentage, visceral fat mass, HbA1c, fasted blood glucose, and subjective wellbeing. During the successive 6-months (intervention) and 18-months (follow-up), data suggest that many of these positive changes during the initial 6-months were negated or reversed for CON. In contrast, participants engaging in HIT continued to show positive changes for waist circumference, body fat mass, lean mass, body fat percentage, lean mass percentage, and visceral fat. For blood markers and wellbeing, HbA1c continued to decrease, fasted blood glucose decreased, and subjective wellbeing continued to increase. These positive responses were still evidenced and significantly different compared to CON after the 12-month follow-up. ConclusionThe results of this exploratory pragmatic trial suggest that the addition of high intensity of effort RT alongside routine care can have a positive impact on a range of outcomes in type 2 diabetics having undergone prior routine care.","Tech","Solent University"
"Effects of voluntary slow breathing on heart rate and heart rate variability: a systematic review and a meta-analysis","https://pure.solent.ac.uk/en/publications/effects-of-voluntary-slow-breathing-on-heart-rate-and-heart-rate-","Laborde, S.; Allen, M.; Borges, U.; Dosseville, F.; Hosang, T.; Iskra, M.; Mosley, E.; Salvotti, C.; Spolverato, L.; Zammit, N.; Javelle, F.","24 May 2022","Voluntary slow breathing (VSB) is used as a prevention technique to support physical and mental health, given it is suggested to influence the parasympathetic nervous system. However, to date, no comprehensive quantitative review exists to support or refute this claim. We address this through a systematic review and meta-analysis of the effects of VSB on heart rate variability (HRV). Specifically, we focus on HRV parameters indexing PNS activity regulating cardiac functioning, referred to as vagally-mediated (vm)HRV: 1) during the breathing session (i.e., DURING), 2) immediately after one training session (i.e., IM-AFTER1), as well as 3) after a multi-session intervention (i.e., AFTER-INT). From the 1842 selected abstracts, 223 studies were suitable for inclusion (172 DURING, 16 IM-AFTER1, and 49 AFTER-INT). Results indicate increases in vmHRV with VSB, DURING, IM-AFTER1, and AFTER-INT. Given the involvement of the PNS in a large range of health-related outcomes and conditions, VSB exercises could be advised as a low-tech and low-cost technique to use in prevention and adjunct treatment purposes, with few adverse effects expected.","Tech","Solent University"
"Playing at control: writing surveillance in/for gamified society","https://pure.solent.ac.uk/en/publications/playing-at-control-writing-surveillance-infor-gamified-society","Benjamin, G.","10 Dec 2019","Gamification has entrenched constant monitoring throughout society. From education to work to shopping, our activities are tracked, our progress is monitored and rewards are meted out. But this enforced acceptance of constant surveillance constructs a social narrative in which privacy ceases to exist, and the technological tools at work can easily be shifted from reward to control. This is furthered through the shift from a Bentham/Foucault model of power and the threat of surveillance to the actualisation of complete protocological surveillance enabled by cloud computing, data centres and machine learning. It is no longer the case that anything we do might be surveilled; we can be fairly certain that everything we do probably is being monitored, judged and recorded. How can we negotiate these changing narratives? Of what fictions do we convince ourselves when we play the ‘game’ called digital society? This article uses the work of Cory Doctorow, Charles Stross, Dave Eggers and Ernest Cline to assess how fictionality can act as thought experiments for the social conditions of surveillance technologies. Through stories such as Halting State and Walkaway, we explore the collisions between the control-based society of tech companies and the disciplinary structures of traditional states - the points of tension between illusions of freedom, guided game paths and the exercise of power over users’ data and behaviours. The article argues for expanding our perspectives on the reach of game analysis to the broader connected networks of cultural and political systems, to assess ways of responding to the idea that we are being played with, turned into characters in the gamified narratives of control-based surveillance societies.","Tech","Solent University"
"After Humanity: technology, ecology and a blueprint for speculative media","https://pure.solent.ac.uk/en/publications/after-humanity-technology-ecology-and-a-blueprint-for-speculative","Benjamin, G.","Nov 2020","After Humanity approaches issues of technological futures, environmental collapse and human agency. The eponymous future after the fall of humanity imagines a world built through relations between machines and ecology, in order to critique human priorities and the impact of constant expansion on the environment. This is situated in the context of developing a combined speculative media method, fusing design, fiction and ethics. The work is offered as a proof of concept for the method in developing a specific context using machine learning and human creative practices.","Tech","Solent University"
"Knowledge sharing in industrial associations and science and technology parks","https://pure.solent.ac.uk/en/publications/knowledge-sharing-in-industrial-associations-and-science-and-tech","Inomata, D. O.; Costa, E.; Mazzaroto, S.; Santos, C.; Barros, A. C.; Soares, A. L.; Varvakis, G.","2016","Knowledge management practices are used in collaborative networks promoting innovation in order to share critical knowledge among network members towards improving organizational results. This paper proposes to explore the channels and practices for knowledge sharing in collaborative networks, by means of an exploratory multiple case study carried out in two types of collaborative networks: (i) industrial associations; and (ii) science and technology parks. Empirical evidence has been collected from interviews with managers of the collaborative networks and of organizations participating in the collaborative networks. The contribution of this paper to the knowledge management literature is twofold: (i) it provides a characterization of the channels and technology used for knowledge sharing in collaborative networks based on empirical evidence and (ii) it describes knowledge sharing practices used among organizations to foster new forms of connectivity between groups and individuals.","Tech","Solent University"
"Technot e.p.","https://pure.solent.ac.uk/en/publications/technot-ep","Albiez, S.","2011","I recently came across a battered cassette with two techno tracks that I produced in 1989 using a Casio SK-100 sampling keyboard. The audio from these tracks was degraded and on the verge of fading away. These tracks are the basis of the four compositions in this release - the first three tracks were based on a process whereby I stretched, processed and reformed the original tracks using Native Instruments Reaktor ensembles and Ableton Live. The fourth is a techno mix of 'I Regret' that retains the original in almost complete naive form - grain, tape noise, hesitant stabs and all - but with new percussion and beats.","Tech","Solent University"
"Mediated cities: the impact of locative media on space, place and social connections","https://pure.solent.ac.uk/en/publications/mediated-cities-the-impact-of-locative-media-on-space-place-and-s","Saker, M.","1 Apr 2016","The digitalization of urban space is reframing the city, providing new connective possibilities as well as new approaches to space and place. A significant part of this development is the mobile web, which allows people to access location-based information on their smartphones, real-time, as they traverse their environment. For de Souza e Silva (2006) the overlaying of space with such information produces what she refers to as ?hybrid space?. This hybrid space means the city is increasingly a fusion of both the digital and the physical. The various potentials of this fusion are presently being realized through smartphones and locative applications. More recently locative media, such as location-based social networks (LBSNs), have replaced text-message-based social networks, such as Dodgeball. A prime example of this is Foursquare, an LBSN that combines elements of social networking alongside components of pervasive play. Users can share their physical location with friends by ?checking-in?, just as check-ins and combinations of check-ins are awarded points, badges and mayorships. The visualization of social connections through this LBSN, as well as the gamification of space and place, has the potential then to impact how people coordinate social interactions and approach the city. Based on an original qualitative study involving interviews with a number of Foursquare users, and while drawing on early understandings of play (Caillois, 2001; Huizinga, 1992) alongside Simmel?s (1950) work on the metropolis, this paper explores Foursquare and its impact on space, place and social connections in two ways. Firstly it examines the various ways in which this LBSN is used to arrange social interactions, paying close attention to the new social opportunities this is enabling. Secondly it investigates the effect Foursquare and the reframing of play is having on spatial relationships and the mobility choices of users.","Tech","Solent University"
"Technology","https://pure.solent.ac.uk/en/publications/technology","Slevin, T.","Dec 2013","None","Tech","Solent University"
"BTEC Level 2 Technical Certificate in Sport and Activity Leaders (Print) (BTEC L2 Technicals Sport)","https://pure.solent.ac.uk/en/publications/btec-level-2-technical-certificate-in-sport-and-activity-leaders-","Fleet, M.","2017","None","Tech","Solent University"
"Technology in Education","https://pure.solent.ac.uk/en/publications/technology-in-education","Marchbank, P.; Ross, M.; Staples, G.; Uhomoibhi, J.","2018","None","Tech","Solent University"
"BTEC Level 2 Technical Certificate in Recreation Assistants Learner Handbook (Print) (BTEC L2 Technicals Sport)","https://pure.solent.ac.uk/en/publications/btec-level-2-technical-certificate-in-recreation-assistants-learn","Fleet, M.; M. Sergison, A.","2017","None","Tech","Solent University"
"Requirements versus reality: ICT in the UK music classroom","https://pure.solent.ac.uk/en/publications/requirements-versus-reality-ict-in-the-uk-music-classroom","Barlow, C.","Jul 2004","None","Tech","Solent University"
"Experimental Investigation into Modern Hydrofoil-Assisted Monohulls: How Hydrodynamically Efficient are they?","https://pure.solent.ac.uk/en/publications/experimental-investigation-into-modern-hydrofoil-assisted-monohul","Souppez, J-B. R. G.; Dewavrin, J.","2018","Despite the omnipresence of hydrofoil-assisted racing monohulls and the inherent development phases to refine their designs, very little scientific data has reached the public domain. Moreover, following the trend set by racing yachts, the cruising industry is now looking at the implementation of foils onto leisure vessels, with several already built. This paper therefore presents a hydrodynamic comparison of three contemporary options, namely a Dynamic Stability System, a Dali-Moustache and a Chistera foil, that have been towing tank tested on a 1:10 scale model of a 50 ft racer-cruiser hull. The analysis presented focuses on the resistance, side force, heave and trim, as well as the induced drag factor and effective draft of each design, eventually resulting in a conclusion on the most suitable configuration for leisure craft applications, and providing experimental data relative to hydrofoils. At this stage, the interest is purely hydrodynamic, and does not yet account for the additional righting moment provided by the foils and the impact on sailing performance.","Tech","Solent University"
"Modern Techniques on Horror Game Design","https://pure.solent.ac.uk/en/publications/modern-techniques-on-horror-game-design","Ntokos, K.","Jul 2017","A Book acting as a reference point about game design techniques covering main design principles around modern horror survival games, such as Visuals, Audio, Story, Level Design and Gameplay.","Tech","Solent University"
"Navigating Old & New Worlds: military museum experiences in both the physical world and cyberspace","https://pure.solent.ac.uk/en/publications/navigating-old-amp-new-worlds-military-museum-experiences-in-both","Baker, C.; Parry, B.","1 Apr 2009","Dark Tourism sites throw the traditional challenges facing those managing tourism spaces, into sharp relief. This paper utilises the case study of a military museum to critically evaluate the options available when seeking to present an effective experience for a medium-sized museum, to a diverse range of audiences. Uniting perspectives and developments from a range of paradigms [such as Museum Studies, Facilities Management and Information Technology], this case study demonstrates how the `cutting edge? of the mainstream Tourism sector and that of the Dark Tourism sector compare and contrast. The specific solutions presented provide benchmarks for addressing the commercial, practical and ethical constraints of creating and sustaining something as ethereal as tourist experiences; especially, when one is faced with the type of starkly opposing motivations found when seeking to present the kind of contested heritage that is central to a military museum ? something made more challenging when faced with the multiple interpretations required for different age groups and cultures. Whilst drawing on academic concepts, the focus of this paper is firmly on the application of emerging solutions that are likely to be central to those managing tourist experiences in the next few years and over the coming decade","Tech","Solent University"
"Experimental and computational fluid dynamics (CFD) analysis of additively manufactured vanes","https://pure.solent.ac.uk/en/publications/experimental-and-computational-fluid-dynamics-cfd-analysis-of-add-2","Rehman, F.; Benham, R.","7 Sept 2020","Additive Manufacturing is emerging as a cost-effective alternative to conventional manufacturing techniques for applications requiring: components  with complex geometries, assemblies comprising a large number of parts or small productions runs. Cost savings can be realized through reduction in raw   material required, reduced manufacture times and removing the need for expensive tooling. AM can offer both an economical alternative to the existing aluminum alloy vanes. The current designs of available vanes are limited to flat/angled or hemispherical profiles. Much more sophisticated vane profiles are possible by using 3D CAD designs that can be tested by means of manufacturing vanes through AM techniques. The paper will analyze experimental and CFD simulation results of identical vanes made from AM  materials to existing aluminum alloy vanes. New vane designs will also be tested, which will allow for comparisons to theoretical models for simple geometries as well as experimentation to produce more complex designs to reduce weight and increase the performance.  In addition, other significant factors will also be reviewed, such as cost, build-time, finish and fitness for purpose related to AM manufactured vanes.","Tech","Solent University"
"Teaching technology with technology: approaches to bridging learning and teaching gaps in simulation-based programming educ","https://pure.solent.ac.uk/en/publications/teaching-technology-with-technology-approaches-to-bridging-learni","Jamil, M.; Isiaq, F.","2019","The learning of programming using simulation involves unique educational environments and human factors. However, research in this field has been mainly centred on the efficacy of the simulation tool whereas there is a lack of comparative studies between the associated teaching and learning procedures. To address the gap, this study facilitates an evidence-driven discussion on learning and teaching, as well as their relationship, in simulation-based programming education. Investigation areas include virtual and physical environments of simulation sessions, relevant learning enablers and impediments, and roles of students and faculty members in the process. The study followed qualitative methodology using focus groups and semi-structured interviews. Thirty-seven students and four lecturers on a computing course at a British university shared experiences and perceptions on simulation-based programming sessions. The data were analysed thematically and through cross-evaluation. The findings have provided fresh insights on several enabling and challenging aspects of simulation-based programming education. On the one hand, visualisation, consistency of learning procedures, and student engagement emerged as empowering factors. On the other, the negative implications of collaborative tasks, students’ attention diversion while shifting between virtual and physical environments of learning, and lecturers’ over-emphasis on technology in teaching preparation, appeared as challenges. The paper contributes to understanding the advantages and challenges of using simulation in programming education. It suggests essential teaching principles and their application procedures, which add value to the overall computing education at tertiary level. The learning is transferrable among other engineering programmes and academic disciplines that use simulation for educational purposes.","Tech","Solent University"
"Drone Culture: perspectives on autonomy and anonymity","https://pure.solent.ac.uk/en/publications/drone-culture-perspectives-on-autonomy-and-anonymity","Benjamin, G.","18 Aug 2020","This article addresses the problematic perspectives of drone culture. In critiquing focus on the drone’s apparent ‘autonomy’, it argues that such devices function as part of a socio-technical network. They are relational parts of human-machine interaction that, in our changing geopolitical realities, have a powerful influence on politics, reputation and warfare. Drawing on Žižek’s conception of parallax, the article stresses the importance of culture and perception in forming the role of the drone in widening power asymmetries. It examines how perceptions of autonomy are evoked by drones, to claim that this misperception is a smokescreen that obscures the relational socio-technical realities of the drone. The article therefore argues that a more critical culture of the drone emerges by shifting the focus and perception from autonomy to anonymity. This allows us to engage more fully with the distributed agency and decision-making that define how drones are developed and deployed. Rather than focusing on the drone as a singular, fetishised, technical object, a relational approach to the drone assemblage is proposed that highlights the competing human interests that define and resist drones in global politics and culture.","Tech","Solent University"
"How does technology help education in health?","https://pure.solent.ac.uk/en/publications/how-does-technology-help-education-in-health","Miranda, D.","2019","None","Tech","Solent University"
"From protecting to performing privacy","https://pure.solent.ac.uk/en/publications/from-protecting-to-performing-privacy","Benjamin, G.","29 May 2020","Privacy is increasingly important in an age of facial recognition technologies, massdata collection and algorithmic decision-making. Yet it persists as a contestedterm, a behavioural paradox, and often fails users in practice. This article critiquescurrent methods of thinking privacy in protectionist terms, building on Deleuze'sconception of the society of control, through its problematic relation to freedom,property and power. Instead, a new mode of understanding privacy in terms ofperformativity is provided, drawing on Butler and Sedgwick as well as Cohen andNissenbaum. This new form of privacy is based on identity, consent and collectiveaction, a process to be performed individually and together to create newstructures that instil respect at the heart of our sociotechnical systems.","Tech","Solent University"
"Mind-Body-Technology: 'Nosce te Ipsum' and a Theory of Prosthetic Trialism'","https://pure.solent.ac.uk/en/publications/mind-body-technology-nosce-te-ipsum-and-a-theory-of-prosthetic-tr","Slevin, T.","Nov 2018","This chapter will discuss a profound and fundamental interrelationship between mind, body and technology in terms of what it means to be ‘human’, or, what ‘being’ human might mean. One historical, yet enduring, theory of the human subject is René Descartes’s philosophy of the mind distinct from the body – this is termed ‘Cartesian dualism’. Whilst this is a classical, if outmoded, model of conceiving of a philosophy of the subject, it also provides a useful conceptual framework through which to critique, and arrive at, a different concept of how the terms ‘mind’ and ‘body’ might operate. For example, the mind/body binary distinction can be interrogated and deconstructed to accommodate the role of technology as having an ontologically embedded position within the very definition of ‘humanity’. Indeed, ‘anthropogenesis’ – the very becoming of humanity – might instead incorporate the role of technological prosthesis to any mind/body dualism in defining the ‘human subject’. We will propose that this ‘dualism’ should be reconsidered for a fundamentally entangled mind-body-technology ‘trialism’ in the emergence of a distinct human being. However, at the same time, this interconnected relationship is also the object of power and control.","Tech","Solent University"
"Virtual Human, CGI, and 3D Printers: USP Telemedicine Technologies","https://pure.solent.ac.uk/en/publications/virtual-human-cgi-and-3d-printers-usp-telemedicine-technologies","Miranda, D.","2015","None","Tech","Solent University"
"Creating a VR Shooter game using Optimized Techniques","https://pure.solent.ac.uk/en/publications/creating-a-vr-shooter-game-using-optimized-techniques","Ntokos, K.; Eleftheriou, O.","Sept 2017","Build a VR shooter game (by applying variations on movement and interaction techniques) and learn about optimization and how it can give end users a comfortable and positive experience.","Tech","Solent University"
"On the application of modern naval architecture techniques to historical crafts","https://pure.solent.ac.uk/en/publications/on-the-application-of-modern-naval-architecture-techniques-to-his-2","Souppez, J-B. R. G.","1 Dec 2016","The Thames A Rater class had a predominant role in the popularisation of inland racing in the United Kingdom towards the end of the 19th century, and remains a historical racing class that owes its longevity to the progresses made in naval architecture and technology; the most emblematic example being the 43 feet tall carbon fibre rigs on the 27 feet centenary wooden hulls. Today, the class is a perfect illustration of the balance between historical conservation and modernisation. The design of a contemporary wooden Thames A Rater will be presented, aiming at retaining the spirit of tradition of the class, while incorporating the latest design evolutions, and complying with the current rules and regulations. Techniques such as computational fluid dynamics and parametric optimisation will be employed, leading to a significant increase in performance quantified thanks to a velocity prediction programme, thus demonstrating the applications of modern naval architecture techniques to historical crafts.","Tech","Solent University"
"A review of current corrosion detection technology and how corrosion occurs","https://pure.solent.ac.uk/en/publications/a-review-of-current-corrosion-detection-technology-and-how-corros","Twigg, H. K.","2016","This report, as part of the RIKE 1344 - Enabling Widespread Electronic Corrosion Monitoring in Marine Off-Shore Installations - project report, identifies the ways in which corrosion is currently detected and explores whether these methods are suitable for inclusion in the WIDESENSE technology system developed in 2015. the report then goes on to explain how corrosion occurs in terms of chemistry and physics, and ends up recommending a way of detecting corrosion electronically.","Tech","Solent University"
"A typology of creative tools and techniques for operations managers","https://pure.solent.ac.uk/en/publications/a-typology-of-creative-tools-and-techniques-for-operations-manage","Sinha, T.","3 Sept 2007","None","Tech","Solent University"
"Technology enhanced teacher-learning in rural Bangladesh: a critical realist inquiry with secondary teachers of English","https://pure.solent.ac.uk/en/publications/technology-enhanced-teacher-learning-in-rural-bangladesh-a-critic","Jamil, M. G.","2015","In this thesis I explore the feasibility of technology enhanced teacher-learning approaches in rural Bangladesh. The secondary teachers of English are my research focus and, apart from them, the core stakeholders include the head teachers and the local teacher trainers. My research questions cover specific inquiries on the learning culture of these teachers, their attitudes about the application of technology in teacher-learning, and realistic pedagogical and management procedures for operationalising technology enhanced teacher-learning in rural Bangladesh. In my investigation I follow the critical realist and mixed-method research approaches by addressing the psychological, social, educational and technological perspectives of the stakeholders. Based on an extensive literature review on learning, pedagogy and technological interventions in professional development, I propose that the post-constructivist approaches (I use this term to refer to social constructivism and connectivism) are appropriate for the teacher-learning programmes for rural Bangladeshi teachers. The approaches are also compatible to various technological interventions. I initially design a technology enhanced teacher-learning framework emphasising the applications of teachers’ experiences and reflections which, based on my research findings, extends to the applied form by incorporating the management, application of teacher-learning in teaching, and monitoring procedures. For collecting the research data I conduct a questionnaire-based survey and a series of six workshop-led focus group discussion sessions in a rural district of Bangladesh. In the process I emphasise the inclusion of different stakeholders and their higher participation to gain relevant indigenous knowledge representing realistic findings. The collected research data and their analysis provide useful baseline information particularly about the learning culture of the stakeholders and their perceptions about technology enhanced teacher-learning approaches. It also provides practical guidelines on the effective and sustainable approaches of technology enhanced teacher-learning in rural Bangladesh context. I expect that the learning from this research would help design and implement effective technology enhanced teacher-learning schemes for rural Bangladesh and, at the same time, provide guidelines to operationalise similar professional development programmes for the teachers of other subjects of other institutional levels representing different educational contexts.","Tech","Solent University"
