"Title","Href","Author","Date","Abstract","Keywords","University Name"
"NovaSAR-S: A Low Cost Approach to SAR Applications","https://openresearch.surrey.ac.uk/esploro/outputs/conferencePresentation/NovaSAR-S-A-Low-Cost-Approach-to/99516294302346?institution=44SUR_INST","R Bird; P Whittaker; B Stern; N Angli; M Cohen; Raffaella Guida","09/01/2014","NovaSAR-S is SSTL’s revolutionary small Synthetic Aperture Radar (SAR) satellite designed for low cost missions. The instrument specification and mission characteristics of the NovaSAR satellite have been designed to provide benefit to a range of applications - the key ones being maritime surveillance (including ship and oil slick detection), forestry, disaster monitoring (particularly flooding) and agriculture. The paper will present an assessment of the ability of NovaSAR to address these key applications and provide examples of products that could be derived from NovaSAR imagery to support these applications.","Marine","University of Surrey"
"A New Automatic Ship Wake Detection for Sentinel-1 Imagery","https://openresearch.surrey.ac.uk/esploro/outputs/conferenceProceeding/A-New-Automatic-Ship-Wake-Detection/99822133402346?institution=44SUR_INST","Elena Grosso; Raffaella Guida; IEEE","26/09/2020","The paper presents an automatic algorithm tackling the problem of ship detection in situations where the ship signature itself is not visible. At this purpose, the algorithm proposed uses a combination of image processing techniques in order to identify ships exclusively by detecting the wakes they leave behind. Once a ship is identified, its position in the image, its heading and its speed are determined. The algorithm was developed and tested on SAR imagery from the European Space Agency (ESA) mission Sentinel-1. Here the algorithm's design and testing results are presented and its performance discussed with regard to the overall ship detection and the wake's components recognition. The algorithm resulted in a correct ship detection in 95% of the cases tested and in a correct recognition of the wakes' components in more than 80% of the cases analysed.","Marine","University of Surrey"
"Species-specific behaviours in amphipods highlight the need for understanding baseline behaviours in ecotoxicology","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Species-specific-behaviours-in-amphipods-highlight-the/99706036402346?institution=44SUR_INST","Shanelle A. Kohler; Matthew O. Parker; Alex T. Ford","01/09/2018","Behavioural studies in ecotoxicology are increasing with techniques and endpoints used in pharmacology being translated to other vertebrate and invertebrate species. Despite this, data on the baseline behaviours of model organisms, and inter-species variability in behaviour are currently under-studied. This study assessed a range of behaviours associated with anxiety including swimming speed, phototaxis and thigmotaxis in a marine and freshwater amphipod (Echinogammarus marinas and Gammarus pulex). Differences in sensitivity to these assays were observed between species with E. marinus showing a greater sensitivity to the phototaxis assay than G. pulex, while in thigmotaxis assays G. pulex appeared better suited than E. marinus for measuring differences in the use of central zones. Significant inter-species differences were also observed in swimming patterns when breaking the data into ten second time bins but not when data was broken into two-minute time bins. The results of this study provide evidence of phototactic and thigmotactic behaviours in two model crustacean species with potential for use in behavioural ecotoxicology. Inter-species variability in sensitivity to behavioural assays highlights the importance of systematic assessment of baseline responses for all model species used in behavioural studies. Careful analysis of data is also required when performing behavioural studies so as not to lose sensitivity in your data.","Marine","University of Surrey"
"Constructing identity in marine tourism diversification","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Constructing-identity-in-marine-tourism-diversification/99665966502346?institution=44SUR_INST","ANKE WINCHENBACH (Corresponding Author); PAUL HANNA (Contributor); GRAHAM MILLER (Contributor)","07/2022","Diversification into tourism is often suggested as a potential solution for the increasing concerns over globally declining fishing opportunities, particularly for small-scale fishers. Through the lens of psychosocial identity, qualitative data analysis from interviews with current and previous fishers in Cornwall shows how people are deconstructing and reconstructing their identities in the transition from fishing to tourism work, and that experiences of marine tourism diversification are dynamic, multifaceted, and embedded in social encounters. This article expands current discussions on work transitions by giving insight into the lived experiences of marine tourism operators from a psychosocial perspective, to go beyond the dominant economic narrative of diversification and social change, which has implications on how transitions into tourism work are facilitated.","Marine","University of Surrey"
"Blockchain application in circular marine plastic debris management","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Blockchain-application-in-circular-marine-plastic/99768062702346?institution=44SUR_INST","Yu Gong; Yang Wang; Regina Frei; Bill Wang; Changping Zhao","2022","The threat to the environment and humanity caused by marine plastic debris has aroused global attention. This research aims to explore the feasibility of applying blockchain technology (BCT) in marine plastic debris management. A case study on three pioneer recycling organizations is conducted based on secondary data. The study found that BCT can be applied to solve some of the existing challenges of marine plastic debris management. A digital token system and identity recognition mechanism based on BCT can increase the public awareness for marine plastic debris governance. The derived digital wallets and distributed ledgers can effectively replace paper documents and cash transactions in the traditional recycling chain, and minimize global impact on local economies, thus improve efficiency and safety. Also, the traceability and high transparency of blockchain and the application of smart contracts can effectively build a global recycling network. In addition, the application of BCT can greatly improve the transparency of recycling value chains, and make them more accepting of supervision from society and consumers. This research is one of the first studies on BCT in marine plastic debris management and explores worldwide pioneering companies. In practice, this study can help companies analyse the defects in their own waste disposal models and help practitioners make decisions to adopt BCT. In academia, as one of the early exploratory studies on the application of BCT to the treatment of marine plastic debris, this study provides further empirical reference on BCT based business models and recycling chains, and can guide future research in this field.","Marine","University of Surrey"
"Can Beach Cleans Do More Than Clean-Up Litter? Comparing Beach Cleans to Other Coastal Activities","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Can-Beach-Cleans-Do-More-Than/99512148002346?institution=44SUR_INST","K Wyles; S Pahl; M Holland; RC Thompson","01/06/2017","Coastal visits not only provide psychological benefits but can also contribute to the accumulation of rubbish. Volunteer beach cleans help address this issue, but may only have limited, local impact. Consequently, it is important to study any broader benefits associated with beach cleans. This article examines the well-being and educational value of beach cleans, as well as their impacts on individuals’ behavioral intentions. We conducted an experimental study that allocated students (n = 90) to a beach cleaning, rock pooling, or walking activity. All three coastal activities were associated with positive mood and pro-environmental intentions. Beach cleaning and rock pooling were associated with higher marine awareness. The unique impacts of beach cleaning were that they were rated as most meaningful but linked to lower restorativeness ratings of the environment compared with the other activities. This research highlights the interplay between environment and activities, raising questions for future research on the complexities of person-environment interactions.","Marine","University of Surrey"
"Underwater Image Enhancement Based on Color Correction and Detail Enhancement","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Underwater-Image-Enhancement-Based-on-Color/99822176302346?institution=44SUR_INST","Zeju Wu; Yang Ji; Lijun Song; Jianyuan Sun","01/10/2022","To solve the problems of underwater image color deviation, low contrast, and blurred details, an algorithm based on color correction and detail enhancement is proposed. First, the improved nonlocal means denoising algorithm is used to denoise the underwater image. The combination of Gaussian weighted spatial distance and Gaussian weighted Euclidean distance is used as the index of nonlocal means denoising algorithm to measure the similarity of structural blocks. The improved algorithm can retain more edge features and texture information while maintaining noise reduction ability. Then, the improved U-Net is used for color correction. Introducing residual structure and attention mechanism into U-Net can effectively enhance feature extraction ability and prevent network degradation. Finally, a sharpening algorithm based on maximum a posteriori is proposed to enhance the image after color correction, which can increase the detailed information of the image without expanding the noise. The experimental results show that the proposed algorithm has a remarkable effect on underwater image enhancement.","Marine","University of Surrey"
"Elevated concentration of radioactive potassium in edible algae cultivated in Malaysian seas and estimation of ingestion dose to humans","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Elevated-concentration-of-radioactive-potassium-in/99771824102346?institution=44SUR_INST","Mayeen Uddin Khandaker; Nurul 'Adillah Binti Heffny; Yusoff Mohd Amin; D.A. Bradley","03/2019","Although the various benefits of seaweeds are well recognised, potential health hazards are much less well researched, as an instance the possible presence of concentrated levels of natural radionuclides. In present work the concentrations of natural radionuclides in seaweed cultivated in Malaysian seas are assessed using conventional HPGe γ-ray spectrometry. An edible species of seaweed has been collected from several seaweed farms located along coasts of the Andaman and South China Sea. Activity concentrations of 226Ra, 228Ra and 40K in samples collected from Langkawi are observed to be greater than those from Sabah, while 40K radioactivity levels (2.2E3 ± 100 – 3.8E3 ± 180 Bq kg−1) in all samples are noted to be well above the world average value of between 400 and 580 Bq kg−1. The estimated amount of total potassium is in the range 68 – 120 g (kg of seaweed)−1 and 53–106 g kg−1 obtained via ICP-OES, which are in line with data for New Zealand seaweed of between 43.7 and 123 g kg−1. The estimated total effective dose of 84 μSv·y−1 is lower compared to a global internal dose of 290 μSv·y−1 as reported by UNSCEAR. Accordingly, the mean cancer risk from such consumption was also estimated to be slightly lower (1.92 × 10−3) compared to the ICRP cancer risk factor of 2.5 × 10−3 based on the additional annual dose limit of 1 mSv for a member of the general public, which gives an annual mortality probability of 10−5 (1 in 100,000; ICRP, 1991). Although posing a low risk health hazard, periodic monitoring of natural radioactivity in foodstuff remains important in seeking to ensure the radiological safety of the public. •Activity concentrations of 226Ra, 232Th and 40K in edible seaweeds were determined.•Radioactivity of 40K in all samples is well above the world average value.•Committed effective dose and lifetime cancer risk for humans were estimated.•Seaweed consumption with the current rate posing a low risk to public health","Marine","University of Surrey"
"Comparison of multiple point and composite sampling for monitoring bathing water quality","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Comparison-of-multiple-point-and-composite/99512558702346?institution=44SUR_INST","JL Kinzelman; AP Dufour; LJ Wymer; G Rees; KR Pond; RC Bagley","01/06/2006","None","Marine","University of Surrey"
"Evaluation of Turkish Seaweeds for Antiprotozoal, Antimycobacterial and Cytotoxic Activities","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Evaluation-of-Turkish-Seaweeds-for-Antiprotozoal/99515575402346?institution=44SUR_INST","S Suzgec-Selcuk; AH Mericli; KC Guven; M Kaiser; R Casey; S Hingley-Wilson; A Lalvani; D Tasdemir","01/05/2011","None","Marine","University of Surrey"
"Dynamic behaviour of axially pre-loaded tubular steel members of offshore structures subjected to impact damage","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Dynamic-behaviour-of-axially-pre-loaded-tubular/99511074502346?institution=44SUR_INST","M Zeinoddini; JE Harding; GAR Parke","01/10/1999","None","Marine","University of Surrey"
"Transformer-based autoencoder with ID constraint for unsupervised anomalous sound detection","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Transformer-based-autoencoder-with-ID-constraint-for/99822196602346?institution=44SUR_INST","Jian Guan; Youde Liu; Qiuqiang Kong; Feiyang Xiao; Qiaoxi Zhu; Jiantong Tian; Wenwu Wang","01/12/2023","Unsupervised anomalous sound detection (ASD) aims to detect unknown anomalous sounds of devices when only normal sound data is available. The autoencoder (AE) and self-supervised learning based methods are two mainstream methods. However, the AE-based methods could be limited as the feature learned from normal sounds can also fit with anomalous sounds, reducing the ability of the model in detecting anomalies from sound. The self-supervised methods are not always stable and perform differently, even for machines of the same type. In addition, the anomalous sound may be short-lived, making it even harder to distinguish from normal sound. This paper proposes an ID-constrained Transformer-based autoencoder (IDC-TransAE) architecture with weighted anomaly score computation for unsupervised ASD. Machine ID is employed to constrain the latent space of the Transformer-based autoencoder (TransAE) by introducing a simple ID classifier to learn the difference in the distribution for the same machine type and enhance the ability of the model in distinguishing anomalous sound. Moreover, weighted anomaly score computation is introduced to highlight the anomaly scores of anomalous events that only appear for a short time. Experiments performed on DCASE 2020 Challenge Task2 development dataset demonstrate the effectiveness and superiority of our proposed method.","AI","University of Surrey"
"Training in new forms of human-AI interaction improves complex working memory and switching skills of language professionals","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Training-in-new-forms-of-human-AI/99832266202346?institution=44SUR_INST","Anna-Stiina Wallinheimo (Corresponding Author); Simon L. Evans (Author); Elena Davitti (Author)","17/11/2023","AI-related technologies used in the language industry, including automatic speech recognition (ASR) and machine translation (MT), are designed to improve human efficiency. However, humans are still in the loop for accuracy and quality, creating a working environment based on Human-AI Interaction (HAII). Very little is known about these newly-created working environments and their effects on cognition. The present study focused on a novel practice, interlingual respeaking (IRSP), where real-time subtitles in another language are created through the interaction between a human and ASR software. To this end, we set up an experiment that included a purpose-made training course on IRSP over 5 weeks, investigating its effects on cognition, and focusing on executive functioning (EF) and working memory (WM). We compared the cognitive performance of 51 language professionals before and after the course. Our variables were reading span (a complex WM measure), switching skills, and sustained attention. IRSP training course improved complex WM and switching skills but not sustained attention. However, the participants were slower after the training, indicating increased vigilance with the sustained attention tasks. Finally, complex WM was confirmed as the primary competence in IRSP. The reasons and implications of these findings will be discussed.","AI","University of Surrey"
"Perceived Intelligence of Artificially Intelligent Assistants for Travel: Scale Development and Validation Journal of Travel Research","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Perceived-Intelligence-of-Artificially-Intelligent-Assistants/99838766602346?institution=44SUR_INST","Chao Ling (Corresponding Author); Iis Tussyadiah (Author); Anyu Liu (Author); Jason Stienmetz (Author)","15/11/2023","This study developed a perceived intelligence scale for artificially intelligent (AI) assistants and investigated its impact on users' travel-related behavioral intentions. A four-stage study with a mixed-methods design was conducted. Study 1 identified three dimensions and 26 initial items through a systematic literature review, interviews, and focus group discussions. Study 2 used exploratory factor analysis to refine the items. Through composite confirmatory analysis, Study 3 confirmed an 18-item and three-dimensional scale (conversational intelligence, information quality, anthropomorphism). Study 4 established the scale's predictive validity in travelers' intention to use AI assistants to search for travel information and make travel bookings. This research made the first attempt to identify factors shaping users' perceptions of AI assistant intelligence, extending the understanding of human-AI interaction and AI technology adoption in the travel sector. Furthermore, it provides actionable recommendations for the travel industry and AI developers when designing and deploying AI assistant services.","AI","University of Surrey"
"3D VR Sketch Guided 3D Shape Prototyping and Exploration","https://openresearch.surrey.ac.uk/esploro/outputs/conferencePaper/3D-VR-Sketch-Guided-3D-Shape/99785966202346?institution=44SUR_INST","Ling Luo (Corresponding Author); Pinaki Nath Chowdhury (Author); Tao Xiang (Author); Yi-Zhe Song (Author); Yulia Gryaditskaya (Author)","10/2023","3D shape modeling is labor-intensive, time-consuming, and requires years of expertise. To facilitate 3D shape modeling, we propose a 3D shape generation network that takes a 3D VR sketch as a condition. We assume that sketches are created by novices without art training and aim to reconstruct geometrically realistic 3D shapes of a given category. To handle potential sketch ambiguity, our method creates multiple 3D shapes that align with the original sketch’s structure. We carefully design our method, training the model step-by-step and leveraging multi-modal 3D shape representation to support training with limited training data. To guarantee the realism of generated 3D shapes we leverage the normalizing flow that models the distribution of the latent space of 3D shapes. To encourage the fidelity of the generated 3D shapes to an input sketch, we propose a dedicated loss that we deploy at different stages of the training process. The code is available at https://github.com/Rowl1ng/3Dsketch2shape.","AI","University of Surrey"
"Personalized and Contextual Artificial Intelligence-Based Services Experience","https://openresearch.surrey.ac.uk/esploro/outputs/bookChapter/Personalized-and-Contextual-Artificial-Intelligence-Based-Services/99818066202346?institution=44SUR_INST","Valentina Pitardi (Author)","17/08/2023","Artificial intelligent (AI) service applications are becoming increasingly pervasive in our everyday life. We use them to find places to go, to choose what to watch, and to decide what to buy. At the same time, companies are adopting technology like chatbots, robots, and conversational assistants to offer customer services and support in various settings. Yet, it still needs to be determined which are the conditions under which AI-based services may improve the overall customer experience. This chapter offers a three-way framework to interpret and evaluate the AI-based service customer experience. It identifies relevant contextual, personal, and technological characteristics that can affect the AI-service delivery. The proposed framework allows marketers to identify the best fit between the context, the technology configuration, and customer characteristics, providing companies with practical and actionable suggestions to enhance the customer experience.","AI","University of Surrey"
"How intelligent automation, service robots, and AI will reshape service products and their delivery","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/How-intelligent-automation-service-robots-and/99818066302346?institution=44SUR_INST","Jochen Wirtz; Valentina Pitardi (Author)","19/07/2023","Intelligent Automation in form of robots, smart self-service technologies, wearable technologies, software and systems such as machine learning, generative artificial intelligence (AI) such as ChatGPT, and the metaverse are increasingly adopted in a wide range of customer-facing service settings. The shift toward robot- and AI-powered services will lead to improved customer experiences, service quality, and productivity all at the same time. However, these also carry ethical, fairness, and privacy risks for customers and society. In this opinion piece, we discuss the implications of the service revolution for service firms, their marketing, and their customers, and provide avenues for future research opportunities.","AI","University of Surrey"
"The SAGE Framework for Explaining Context in Explainable Artificial Intelligence","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/The-SAGE-Framework-for-Explaining-Context/99768966502346?institution=44SUR_INST","Eleanor Ruth Mill (Author); Wolfgang Garn (Author); Nicholas F Ryman-Tubb (Author); Christopher Turner (Author)","03/04/2023","Scholars often recommend incorporating context into the design of an ex-plainable artificial intelligence (XAI) model in order to deliver the successful integration of an explainable agent into a real-world operating environment. However, few in the field of XAI have expanded upon the meaning of context, or provided clarification as to what they consider its constituent parts. This paper answers that question by providing a thematic review of the extant literature , revealing an interaction between the contextual elements of Setting, Audience, Goals and Ethics (SAGE). This paper therefore proposes SAGE as a conceptual framework that enables researchers to build audience-centric and context-sensitive XAI, thereby strengthening the prospects for successful adoption of an XAI solution.","AI","University of Surrey"
"Assessing Turnover Intentions of Algorithmically Managed Hospitality Workers","https://openresearch.surrey.ac.uk/esploro/outputs/conferencePaper/Assessing-Turnover-Intentions-of-Algorithmically-Managed/99728066402346?institution=44SUR_INST","Mónica Segovia-Perez; Branislava Jianu (Corresponding Author); Iis Tussyadiah (Author)","15/01/2023","Employee turnover has been one of the main concerns facing the hospitality industry. This issue seems to be aggravated in artificial intelligence (AI) environment, where AI implementation is associated with pressure, job alienation, and labor replacement, increasing workers’ desire to quit their job. To analyze the relationship between AI awareness, job alienation, discrimination, and turnover intention, an online survey was distributed to hospitality employees (n = 450). From a series of independent-samples T-tests and regression analyses, this study found employees’ turnover intentions are significantly associated with employees’ concerns of being replaced by AI, perception of job alienation, and workplace discrimination. Importantly, current algorithmically managed workers tend to feel more powerless and discriminated against, and thus have higher turnover intentions. Recommendations for practice and future research are provided.","AI","University of Surrey"
"Opportunities in Real Time Fraud Detection: An Explainable Artificial Intelligence (XAI) Research Agenda","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Opportunities-in-Real-Time-Fraud-Detection/99768966602346?institution=44SUR_INST","Eleanor Ruth Mill (Author); Wolfgang Garn (Author); Nicholas F Ryman-Tubb (Author); Christopher Turner (Author)","2023","Regulatory and technological changes have recently  transformed the digital footprint of credit card transactions,  providing at least ten times the amount of data available for  fraud detection practices that were previously available for  analysis. This newly enhanced dataset challenges the scalability  of traditional rule-based fraud detection methods and creates  an opportunity for wider adoption of artificial intelligence (AI)  techniques. However, the opacity of AI models, combined with the  high stakes involved in the finance industry, means practitioners  have been slow to adapt. In response, this paper argues for  more researchers to engage with investigations into the use of  Explainable Artificial Intelligence (XAI) techniques for credit  card fraud detection. Firstly, it sheds light on recent regulatory  changes which are pivotal in driving the adoption of new machine  learning (ML) techniques. Secondly, it examines the operating  environment for credit card transactions, an understanding of  which is crucial for the ability to operationalise solutions. Finally,  it proposes a research agenda comprised of four key areas of  investigation for XAI, arguing that further work would contribute  towards a step-change in fraud detection practices.","AI","University of Surrey"
"“Can I have the scan on Tuesday?” User repair in interaction with a task-oriented chatbot and the question of communication skills for AI","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Can-I-have-the-scan-on/99818960202346?institution=44SUR_INST","Doris Dippold","01/2023","Repair describes the process through which participants in conversation address problems in speaking, understanding, and hearing. In interactions with AI-driven chatbots, user repair addresses chatbots' lack of understanding or misunderstanding of the user's intent. This paper represents a user-centred description of user repair strategies in interactions with a task-oriented chatbot. It is based on the analysis of simulated user interactions with a chatbot facilitating health appointment bookings. The analysis shows that the repair strategies which users draw on most frequently (e.g., rephrasing) are not necessarily the ones which prompt the bot to correctly recognise intent and provide relevant responses, whereas the less frequently used self-repair strategies (e.g. restating the intent) are more successful in achieving intent recognition. This suggest that the rules of interaction with conversational AI need to be made explicit to users as they lack familiarity with the context, limitations and patterning of interactions facilitated through AI. •When bots misunderstand or do not understand user intent, users perform repair.•Repair strategies used include e.g., rephrasing, repetition, accommodation.•Users transfer repair strategies from human interaction into bot interactions.•Users deploy the more successful repair strategies less frequently and vice versa.•The rules of communication with conversational AI need to be made more explicit.","AI","University of Surrey"
"Explainable Deep Learning Approach for Multilabel Classification of Antimicrobial Resistance with Missing Labels","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Explainable-Deep-Learning-Approach-for-Multilabel/99695564302346?institution=44SUR_INST","Mukunthan Tharmakulasingam; Brian Gardner; Roberto La Ragione; Anil Fernando","25/10/2022","Predicting Antimicrobial Resistance (AMR) from genomic sequence data has become a significant component of overcoming the AMR challenge, especially given its potential for facilitating more rapid diagnostics and personalised antibiotic treatments. With the recent advances in sequencing technologies and computing power, deep learning models for genomic sequence data have been widely adopted to predict AMR more reliably and error-free. There are more than 30 different types of AMR; therefore, any practical AMR prediction system must be able to identify multiple AMRs present in a genomic sequence. Unfortunately, most genomic sequence datasets do not have all the labels marked, thereby making a deep learning modelling approach challenging owing to its reliance on labels for reliability and accuracy. This paper addresses this issue by presenting an effective deep learning solution, Mask-Loss 1D convolution neural network (ML-ConvNet), for AMR prediction on datasets with many missing labels. The core component of ML-ConvNet utilises a masked loss function that overcomes the effect of missing labels in predicting AMR. The proposed ML-ConvNet is demonstrated to outperform state-of-the-art methods in the literature by 10.5%, according to the F1 score. The proposed model's performance is evaluated using different degrees of the missing label and is found to outperform the conventional approach by 76% in the F1 score when 86.68% of labels are missing. Furthermore, the proposed ML-ConvNet is established with an explainable artificial intelligence (XAI) pipeline, thereby making it ideally suited for hospitals and healthcare settings where model interpretability is an essential requirement.","AI","University of Surrey"
"iFaaSBus: A Security- and Privacy-Based Lightweight Framework for Serverless Computing Using IoT and Machine Learning","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/iFaaSBus-A-Security--and-Privacy-Based-Lightweight/99822232702346?institution=44SUR_INST","Muhammed Golec; Ridvan Ozturac; Zahra Pooranian; Sukhpal Singh Gill; Rajkumar Buyya","01/05/2022","As data of COVID-19 patients is increasing, the new framework is required to secure the data collected from various Internet of Things (IoT) devices and predict the trend of disease to reduce its spreading. This article proposes security- and privacy-based lightweight framework called iFaaSBus, which uses the concept of IoT, machine learning (ML), and function as a service (FaaS) or serverless computing to diagnose the COVID-19 disease and manages resources automatically to enable dynamic scalability. iFaaSBus offers OAuth-2.0 Authorization protocol-based privacy and JSON Web Token & Transport Layer Socket protocol-based security to secure the patient's health data. iFaaSBus outperforms response time compared to nonserverless computing while responding to up to 1100 concurrent requests. Further, the performance of various ML models is evaluated based on accuracy, precision, recall, F-score, and area under the curve (AUC) values, and the K-nearest neighbor model gives the highest accuracy rate of 97.51%.","AI","University of Surrey"
